tract,company,corp,number_refineries,county,population,respiratory_hi,neurological_hi,developmental_hi,reproductive_hi,kidney_hi,immunological_hi,whole_body_hi,total_cancer_risk_(per_million),pt-stationarypoint_cancer_risk_(per_million),benzene_cancer_risk_(per_million),coke_oven_emissions_cancer_risk_(per_million),"1,3-butadiene_cancer_risk_(per_million)",benzene_(year_2017_tons),toluene_(year_2017_tons),ethyl_benzene_(year_2017_tons),xylenes_(mixed_isomers)_(year_2017_tons),diesel_pm_(year_2017_tons),"2,2,4-trimethylpentane_(year_2017_tons)",coke_oven_emissions_(year_2017_tons),"1,3-butadiene_(year_2017_tons)"
48201342100,No refineries,No refineries,0.0,Harris,4384,0.4,0.08,0.03,0.06,0.01,0.02,0.0004,60,31.8317361504479,1.93504667949391,0.0,1.60543867324512,,,,,,,,
48201342200,No refineries,No refineries,0.0,Harris,4217,0.4,0.08,0.03,0.07,0.01,0.02,0.0004,60,35.122063674891,2.07299307262401,0.0,1.80891914669724,,,,,,,,
48201342300,No refineries,No refineries,0.0,Harris,6442,0.5,0.08,0.03,0.06,0.01,0.02,0.0004,70,44.2753288373433,2.0397340579735,0.0,1.69627266685092,,,,,,,,
48201342400,No refineries,No refineries,0.0,Harris,3104,0.5,0.09,0.03,0.07,0.02,0.02,0.0005,60,31.8382066599795,2.3408920633864,0.0,2.1994509083019,,,,,,,,
48201342500,No refineries,No refineries,0.0,Harris,6260,0.5,0.1,0.03,0.07,0.01,0.03,0.0007,70,39.0380807224334,2.5608990180051,0.0,2.44507308885066,,,,,,,,
48201342700,No refineries,No refineries,0.0,Harris,5054,0.5,0.1,0.03,0.07,0.01,0.03,0.0006,70,41.3940416653156,2.44158175438378,0.0,1.96053777069096,,,,,,,,
48201342800,No refineries,No refineries,0.0,Harris,8854,0.5,0.1,0.03,0.06,0.01,0.02,0.0004,80,54.523647744858,2.11761319630285,0.0,1.55781665518251,,,,,,,,
48201342900,No refineries,No refineries,0.0,Harris,5437,0.5,0.08,0.03,0.06,0.01,0.02,0.0004,90,60.3551523498139,1.9723362447319,0.0,1.56657024278604,,,,,,,,
48201343000,No refineries,No refineries,0.0,Harris,7423,0.5,0.08,0.03,0.06,0.01,0.02,0.0003,100,97.7365450332873,1.80900694434082,0.0,1.48821507628182,,,,,,,,
48201343100,No refineries,No refineries,0.0,Harris,4629,0.5,0.08,0.03,0.06,0.01,0.03,0.0003,200,185.926646678053,1.78552785300951,0.0,1.54504962167793,,,,,,,,
48201343200,No refineries,No refineries,0.0,Harris,4944,0.6,0.08,0.03,0.05,0.01,0.03,0.0003,200,166.28453863209,1.81793617284908,0.0,1.39555316890872,,,,,,,,
48201343301,No refineries,No refineries,0.0,Harris,4452,0.5,0.09,0.03,0.05,0.01,0.03,0.0003,100,76.4384999327726,1.94997284081049,0.0,1.37661208906863,,,,,,,,
48201343302,No refineries,No refineries,0.0,Harris,4763,0.5,0.08,0.03,0.06,0.01,0.03,0.0003,100,113.785424157173,1.87950957291904,0.0,1.45795597711749,,,,,,,,
48201343600,DEER PARK REFINING LTD PARTNERSHIP,DEER PARK REFINING LTD PTNRSHP,1.0,Harris,3312,0.4,0.08,0.02,0.04,0.01,0.02,0.0002,50,27.1341384873481,1.80636996888619,0.0,0.91622838078276,57.3186862892699,34.14443433133989,6.66981619069998,23.18458442976999,0.0,0.8911,0.0,37.08291675813
48201343700,No refineries,No refineries,0.0,Harris,2945,0.5,0.09,0.02,0.04,0.01,0.02,0.0002,60,41.1653620268493,1.96803983419568,0.0,1.10525292034125,0.8069651201199988,35.7660556941398,1.47074557872,10.325604387749989,0.0,0.0010453171400000001,0.0,8.04778396182
48201350100,No refineries,No refineries,0.0,Harris,15280,0.4,0.06,0.03,0.05,0.01,0.02,0.0002,40,8.5695862375182,1.98819505873821,0.0,1.12661239862583,,,,,,,,
48201350200,No refineries,No refineries,0.0,Harris,8405,0.4,0.07,0.04,0.05,0.01,0.02,0.0002,40,8.37208640311697,1.98909145735122,0.0,1.17504351885156,,,,,,,,
48201350300,No refineries,No refineries,0.0,Harris,5904,0.4,0.07,0.04,0.05,0.01,0.02,0.0002,40,8.98850149414148,2.03628353137564,0.0,1.17858792918483,,,,,,,,
48201350400,No refineries,No refineries,0.0,Harris,6182,0.4,0.07,0.04,0.05,0.01,0.02,0.0002,40,9.81289528750614,2.02351302504273,0.0,1.1949818256522,,,,,,,,
48201350500,No refineries,No refineries,0.0,Harris,6848,0.4,0.07,0.04,0.05,0.01,0.02,0.0002,40,11.2867248381861,2.09116998712619,0.0,1.23098793155061,,,,,,,,
48201350601,No refineries,No refineries,0.0,Harris,4115,0.4,0.06,0.03,0.05,0.01,0.02,0.0002,40,12.201929494585,2.05170248300169,0.0,1.05912915919329,,,,,,,,
48201350602,No refineries,No refineries,0.0,Harris,8714,0.4,0.06,0.03,0.05,0.01,0.02,0.0002,40,11.222080812547,1.94048123260953,0.0,1.05276364906515,,,,,,,,
48201350700,No refineries,No refineries,0.0,Harris,2272,0.4,0.06,0.03,0.05,0.01,0.02,0.0002,40,10.2668475085801,1.87752010606725,0.0,1.0425392963304,,,,,,,,
48201350801,No refineries,No refineries,0.0,Harris,4855,0.4,0.06,0.03,0.05,0.01,0.02,0.0002,40,10.8980496595229,1.72109253291328,0.0,1.011339090588,,,,,,,,
48201350802,No refineries,No refineries,0.0,Harris,7084,0.4,0.06,0.03,0.05,0.01,0.02,0.0002,40,11.4662513826926,1.65337691739812,0.0,0.9667574057166,,,,,,,,
48201410100,No refineries,No refineries,0.0,Harris,3793,0.5,0.05,0.05,0.07,0.02,0.03,0.0002,40,5.3880699940568,2.17839729692095,0.0,1.00782391730586,,,,,,,,
48201410200,No refineries,No refineries,0.0,Harris,4202,0.5,0.05,0.05,0.07,0.02,0.03,0.0002,40,5.08616918356122,2.21424234079153,0.0,0.9940891669533,,,,,,,,
48201410300,No refineries,No refineries,0.0,Harris,2621,0.4,0.05,0.05,0.06,0.02,0.03,0.0002,40,4.85635599446833,2.09028026238905,0.0,0.92243819972439,,,,,,,,
48201410401,No refineries,No refineries,0.0,Harris,3807,0.4,0.05,0.05,0.06,0.02,0.03,0.0002,40,4.62922304681423,2.1579770178362,0.0,0.92708605547559,,,,,,,,
48201410402,No refineries,No refineries,0.0,Harris,2556,0.4,0.05,0.05,0.06,0.02,0.03,0.0002,40,4.71283539484667,2.13506478997313,0.0,0.92351868649005,,,,,,,,
48201410500,No refineries,No refineries,0.0,Harris,4209,0.5,0.05,0.05,0.07,0.02,0.03,0.0002,40,4.90945255961464,2.18715017977617,0.0,0.97157335548519,,,,,,,,
48201410600,No refineries,No refineries,0.0,Harris,3206,0.5,0.05,0.05,0.07,0.02,0.03,0.0002,40,5.35804716155243,2.27435552662783,0.0,1.03732278650772,,,,,,,,
48201410701,No refineries,No refineries,0.0,Harris,3640,0.5,0.05,0.05,0.07,0.02,0.03,0.0002,40,4.90857688485015,2.1926790299068,0.0,0.98537143841388,,,,,,,,
48201410702,No refineries,No refineries,0.0,Harris,2622,0.5,0.05,0.05,0.07,0.02,0.03,0.0002,40,4.77694908372804,2.26005811243664,0.0,0.98054960551494,,,,,,,,
48201410800,No refineries,No refineries,0.0,Harris,3818,0.4,0.05,0.05,0.06,0.02,0.03,0.0002,40,4.54532298944058,2.16895854603439,0.0,0.91732233678876,,,,,,,,
48201410900,No refineries,No refineries,0.0,Harris,2684,0.5,0.05,0.05,0.07,0.02,0.03,0.0002,40,4.70479962531401,2.23421900013586,0.0,0.95413234443543,,,,,,,,
48201411000,No refineries,No refineries,0.0,Harris,4162,0.4,0.05,0.05,0.06,0.02,0.03,0.0002,40,4.41585735563683,2.14526123212923,0.0,0.89306166853326,,,,,,,,
48201411100,No refineries,No refineries,0.0,Harris,3450,0.4,0.05,0.05,0.07,0.02,0.03,0.0002,40,4.51499107762834,2.12973041470604,0.0,0.89996465257125,,,,,,,,
48201411200,No refineries,No refineries,0.0,Harris,1803,0.4,0.05,0.05,0.07,0.02,0.03,0.0002,40,4.11745198546064,2.16931143637771,0.0,0.87988007583831,,,,,,,,
48201411300,No refineries,No refineries,0.0,Harris,3383,0.4,0.05,0.05,0.07,0.02,0.03,0.0002,40,3.79113314678658,2.21947321658432,0.0,0.86796508983471,,,,,,,,
48201411400,No refineries,No refineries,0.0,Harris,2775,0.4,0.05,0.05,0.07,0.02,0.03,0.0002,40,4.04800583068205,2.20379508723847,0.0,0.88779895350867,,,,,,,,
48201411501,No refineries,No refineries,0.0,Harris,5233,0.4,0.05,0.05,0.07,0.02,0.03,0.0002,40,3.96624553148714,2.25645153243287,0.0,0.88283730916689,,,,,,,,
48201411502,No refineries,No refineries,0.0,Harris,3916,0.4,0.05,0.05,0.06,0.02,0.03,0.0002,30,4.11863149385577,2.13848590280004,0.0,0.87005961432603,,,,,,,,
48201411600,No refineries,No refineries,0.0,Harris,2307,0.4,0.05,0.05,0.07,0.02,0.03,0.0002,40,3.76581254671033,2.28050630139712,0.0,0.88330451770305,,,,,,,,
48201411700,No refineries,No refineries,0.0,Harris,2774,0.4,0.05,0.05,0.07,0.02,0.03,0.0002,40,3.6328782414698,2.29589756387331,0.0,0.88996129523913,,,,,,,,
48201411800,No refineries,No refineries,0.0,Harris,4835,0.4,0.05,0.05,0.07,0.02,0.03,0.0002,30,3.98445242734603,2.16464621282835,0.0,0.85577074503516,,,,,,,,
48201411900,No refineries,No refineries,0.0,Harris,3681,0.5,0.05,0.05,0.07,0.02,0.03,0.0002,40,4.55557620772307,2.24659776896764,0.0,0.95166824711703,,,,,,,,
48201412000,No refineries,No refineries,0.0,Harris,2892,0.4,0.05,0.05,0.07,0.02,0.03,0.0002,40,4.40696022570885,2.25460000871199,0.0,0.92823133958598,,,,,,,,
48201412100,No refineries,No refineries,0.0,Harris,2328,0.4,0.04,0.04,0.05,0.01,0.02,0.0002,30,3.31547596375687,1.59998047060015,0.0,0.67897643032929,0.0146992643,0.156911082399999,0.0385234406,0.0770468812,0.0,0.0,0.0,0.0
48201412200,No refineries,No refineries,0.0,Harris,5355,0.4,0.05,0.05,0.06,0.02,0.03,0.0002,30,4.18189615148581,2.12228232097737,0.0,0.91903699474566,0.0109,7.862516e-05,0.0,6.9948e-06,0.0,0.0,0.0,0.0007
48201412300,No refineries,No refineries,0.0,Harris,6527,0.4,0.05,0.05,0.06,0.02,0.03,0.0002,30,3.98498620786187,2.18514329520446,0.0,0.90769494324636,,,,,,,,
48201412400,No refineries,No refineries,0.0,Harris,4541,0.4,0.05,0.05,0.06,0.02,0.03,0.0002,30,3.78421073839089,2.11143262336997,0.0,0.87742400839707,,,,,,,,
48201412500,No refineries,No refineries,0.0,Harris,1715,0.4,0.05,0.05,0.06,0.02,0.03,0.0002,30,3.754688303578,2.11318857619239,0.0,0.88353394781541,,,,,,,,
48201412600,No refineries,No refineries,0.0,Harris,3737,0.4,0.04,0.05,0.06,0.02,0.03,0.0002,30,3.59996603331025,2.15717185387549,0.0,0.88250710734003,,,,,,,,
48201412700,No refineries,No refineries,0.0,Harris,3262,0.4,0.04,0.05,0.06,0.02,0.03,0.0002,30,3.54038048731584,2.13536603380773,0.0,0.88278527087019,,,,,,,,
48201412800,No refineries,No refineries,0.0,Harris,4930,0.4,0.04,0.05,0.07,0.02,0.03,0.0002,30,3.52481985091693,2.08340575440273,0.0,0.85433129809998,,,,,,,,
48201412900,No refineries,No refineries,0.0,Harris,3892,0.4,0.05,0.05,0.06,0.02,0.03,0.0002,30,3.65080678369737,2.23558155652938,0.0,0.90995226224232,,,,,,,,
48201413000,No refineries,No refineries,0.0,Harris,3460,0.4,0.05,0.05,0.06,0.02,0.03,0.0002,30,3.67587545286896,2.10121026973325,0.0,0.87613954198239,,,,,,,,
48201413100,No refineries,No refineries,0.0,Harris,3087,0.4,0.05,0.05,0.06,0.02,0.03,0.0002,30,3.80280618448945,2.10076207780495,0.0,0.88355472147402,,,,,,,,
48201413201,No refineries,No refineries,0.0,Harris,2626,0.4,0.05,0.05,0.06,0.02,0.03,0.0002,30,3.84760317986095,2.10817252857089,0.0,0.89528110386342,,,,,,,,
48201413202,No refineries,No refineries,0.0,Harris,2878,0.4,0.05,0.05,0.06,0.02,0.03,0.0002,30,3.94519782574396,2.09372366302944,0.0,0.89427512470161,,,,,,,,
48201413300,No refineries,No refineries,0.0,Harris,6897,0.4,0.05,0.05,0.07,0.02,0.03,0.0002,30,3.8616274957245,2.20610890914909,0.0,0.91652066449113,,,,,,,,
48201420100,No refineries,No refineries,0.0,Harris,3062,0.4,0.05,0.05,0.07,0.02,0.03,0.0002,30,3.78003548289524,2.40881129865484,0.0,0.94618168825641,,,,,,,,
48201420200,No refineries,No refineries,0.0,Harris,2547,0.4,0.05,0.05,0.07,0.02,0.03,0.0002,30,3.75430079088299,2.28011750323167,0.0,0.90860406867345,0.0,0.206499999999999,0.2343,1.2296,0.0,0.0,0.0,0.0
48201420300,No refineries,No refineries,0.0,Harris,3411,0.4,0.05,0.05,0.07,0.02,0.03,0.0001,30,3.62374334601993,2.31765300499096,0.0,0.91081597331946,,,,,,,,
48201420400,No refineries,No refineries,0.0,Harris,3393,0.4,0.05,0.05,0.07,0.02,0.03,0.0001,30,3.67449315620026,2.25563428988259,0.0,0.89131005135939,,,,,,,,
48201420500,No refineries,No refineries,0.0,Harris,4041,0.4,0.04,0.05,0.06,0.02,0.03,0.0001,30,3.4427544293735,2.10028594887701,0.0,0.83281986576579,,,,,,,,
48201420600,No refineries,No refineries,0.0,Harris,2232,0.4,0.04,0.05,0.07,0.02,0.03,0.0001,30,3.42327147332511,2.20864787655119,0.0,0.87596096918706,,,,,,,,
48201420700,No refineries,No refineries,0.0,Harris,3139,0.4,0.04,0.05,0.07,0.02,0.03,0.0001,30,3.42161477214378,2.17773990436564,0.0,0.85663113104604,,,,,,,,
48201420800,No refineries,No refineries,0.0,Harris,2512,0.4,0.04,0.05,0.06,0.02,0.03,0.0001,30,3.41295407553321,2.11834592204125,0.0,0.84305651176344,,,,,,,,
48201420900,No refineries,No refineries,0.0,Harris,6231,0.4,0.04,0.05,0.06,0.02,0.03,0.0002,30,3.34311660390195,2.0547587692767,0.0,0.82918550294469,,,,,,,,
48201421000,No refineries,No refineries,0.0,Harris,2497,0.4,0.04,0.05,0.06,0.02,0.03,0.0002,30,3.43903986432962,2.08044316146816,0.0,0.84980769043608,,,,,,,,
48201421101,No refineries,No refineries,0.0,Harris,3729,0.4,0.04,0.05,0.07,0.02,0.03,0.0002,40,3.39698904678029,2.35431739329512,0.0,0.91865154238119,,,,,,,,
48201421102,No refineries,No refineries,0.0,Harris,5544,0.4,0.04,0.05,0.06,0.02,0.03,0.0002,30,3.32547308136811,2.1043251623629,0.0,0.83204872552713,,,,,,,,
48201421201,No refineries,No refineries,0.0,Harris,4399,0.4,0.04,0.05,0.06,0.02,0.03,0.0002,30,3.11193381814703,2.128167698417,0.0,0.83980612307457,,,,,,,,
48201421202,No refineries,No refineries,0.0,Harris,4145,0.4,0.04,0.05,0.06,0.02,0.03,0.0001,30,3.15521648666097,2.02680453850346,0.0,0.82540339195386,,,,,,,,
48201421300,No refineries,No refineries,0.0,Harris,6635,0.4,0.04,0.05,0.06,0.02,0.03,0.0001,30,3.03625083513036,1.98622494034461,0.0,0.81250530042789,,,,,,,,
48201421401,No refineries,No refineries,0.0,Harris,3626,0.4,0.04,0.05,0.06,0.02,0.03,0.0001,30,3.13116810281067,1.99990731049801,0.0,0.83067036203388,,,,,,,,
48201421402,No refineries,No refineries,0.0,Harris,3440,0.4,0.04,0.05,0.06,0.02,0.03,0.0001,30,3.16156707211314,2.01214494611392,0.0,0.82462980914925,,,,,,,,
48201421403,No refineries,No refineries,0.0,Harris,4363,0.4,0.04,0.05,0.06,0.02,0.03,0.0001,30,3.21883091260867,1.96891203013365,0.0,0.82553693213769,,,,,,,,
48201421500,No refineries,No refineries,0.0,Harris,6484,0.4,0.04,0.05,0.06,0.02,0.03,0.0001,30,3.20486294211435,2.03132646183269,0.0,0.8389314524442,,,,,,,,
48201421600,No refineries,No refineries,0.0,Harris,7014,0.4,0.04,0.05,0.06,0.02,0.03,0.0001,30,3.08685347981372,2.02652775484923,0.0,0.82888738270347,,,,,,,,
48201421700,No refineries,No refineries,0.0,Harris,4560,0.4,0.04,0.05,0.06,0.02,0.03,0.0001,30,3.07270614234698,2.02913406211851,0.0,0.81797610829032,,,,,,,,
48201421800,No refineries,No refineries,0.0,Harris,5005,0.4,0.04,0.05,0.06,0.02,0.03,0.0001,30,3.22472934561674,2.02408010744163,0.0,0.81898393243554,,,,,,,,
48201421900,No refineries,No refineries,0.0,Harris,2690,0.4,0.04,0.05,0.06,0.02,0.03,0.0001,30,3.22454222713269,2.01774405104337,0.0,0.81439977261909,,,,,,,,
48201422000,No refineries,No refineries,0.0,Harris,2539,0.4,0.04,0.05,0.06,0.02,0.03,0.0001,30,3.25984485258582,2.02826514355172,0.0,0.82509649537437,,,,,,,,
48201422100,No refineries,No refineries,0.0,Harris,5289,0.4,0.04,0.05,0.06,0.02,0.03,0.0001,30,3.25389253303265,2.01290423729162,0.0,0.8019984529557,,,,,,,,
48201422200,No refineries,No refineries,0.0,Harris,4421,0.4,0.04,0.05,0.06,0.02,0.03,0.0001,30,3.07241915150775,2.23653299321886,0.0,0.86729690472555,,,,,,,,
48201422301,No refineries,No refineries,0.0,Harris,7108,0.4,0.04,0.05,0.06,0.02,0.03,0.0001,30,2.96631145475233,2.03241374864308,0.0,0.80206273624476,,,,,,,,
48201422302,No refineries,No refineries,0.0,Harris,2350,0.4,0.04,0.05,0.06,0.02,0.03,0.0001,30,3.06900034068734,2.07163040467165,0.0,0.81694397569467,,,,,,,,
48201422401,No refineries,No refineries,0.0,Harris,3910,0.4,0.04,0.04,0.06,0.02,0.02,0.0001,30,2.97412954835643,1.94106005949379,0.0,0.79357923013449,,,,,,,,
48201422402,No refineries,No refineries,0.0,Harris,6074,0.4,0.04,0.04,0.06,0.02,0.03,0.0001,30,3.06380585755518,1.95957342551347,0.0,0.79856662622619,,,,,,,,
48201422500,No refineries,No refineries,0.0,Harris,5647,0.4,0.04,0.04,0.06,0.02,0.02,0.0001,30,3.02656661885082,1.89840972298234,0.0,0.78202817568873,,,,,,,,
48201422600,No refineries,No refineries,0.0,Harris,6380,0.4,0.04,0.04,0.06,0.02,0.03,0.0001,30,2.98934387130116,1.95096978165813,0.0,0.79021875789048,,,,,,,,
48201422701,No refineries,No refineries,0.0,Harris,5083,0.4,0.04,0.05,0.06,0.02,0.03,0.0001,30,3.043110714116,2.00887986842001,0.0,0.81919112105181,,,,,,,,
48201422702,No refineries,No refineries,0.0,Harris,3347,0.4,0.04,0.05,0.06,0.02,0.03,0.0001,30,2.93523316831133,1.98452775837651,0.0,0.79891261116543,,,,,,,,
48201422800,No refineries,No refineries,0.0,Harris,4916,0.4,0.04,0.04,0.06,0.02,0.03,0.0001,30,2.94514150412097,1.96047627451794,0.0,0.77893854575916,,,,,,,,
48201422900,No refineries,No refineries,0.0,Harris,5027,0.4,0.07,0.04,0.06,0.02,0.03,0.0001,30,2.84696217019273,2.27668223418409,0.0,0.84777983409426,,,,,,,,
48201423000,No refineries,No refineries,0.0,Harris,4695,0.4,0.05,0.04,0.06,0.02,0.03,0.0001,30,3.04622882681489,2.00996670466424,0.0,0.81799197736917,,,,,,,,
48201423100,No refineries,No refineries,0.0,Harris,3161,0.4,0.07,0.04,0.06,0.02,0.02,0.0001,30,2.6963903269352,2.10792393459037,0.0,0.75210557597412,,,,,,,,
48201423201,No refineries,No refineries,0.0,Harris,3233,0.4,0.03,0.04,0.06,0.02,0.02,0.0001,30,2.40411455329927,2.06101368415743,0.0,0.73363689281523,,,,,,,,
48201423202,No refineries,No refineries,0.0,Harris,6989,0.4,0.08,0.05,0.06,0.02,0.02,0.0001,30,2.86610815118473,2.07957187592648,0.0,0.74782689015651,,,,,,,,
48201423301,No refineries,No refineries,0.0,Harris,3701,0.4,0.06,0.04,0.06,0.02,0.02,0.0001,30,2.96872365579333,2.00251653943881,0.0,0.78483301121643,,,,,,,,
48201423302,No refineries,No refineries,0.0,Harris,5123,0.4,0.05,0.04,0.06,0.02,0.02,0.0001,30,2.87339042706488,1.98875225974472,0.0,0.78463446463047,,,,,,,,
48201423401,No refineries,No refineries,0.0,Harris,5153,0.4,0.04,0.05,0.06,0.02,0.02,0.0001,30,2.9299638549612,2.02931546925868,0.0,0.80752387506111,,,,,,,,
48201423402,No refineries,No refineries,0.0,Harris,4207,0.4,0.06,0.04,0.06,0.02,0.02,0.0001,30,2.6592894053698,2.09659758176081,0.0,0.74522280800772,,,,,,,,
48201423500,No refineries,No refineries,0.0,Harris,1927,0.4,0.03,0.04,0.06,0.02,0.02,0.0001,30,2.39061511946254,1.98840941376579,0.0,0.7048783859733,,,,,,,,
48201423600,No refineries,No refineries,0.0,Harris,6971,0.4,0.04,0.05,0.06,0.02,0.02,0.0001,30,2.81350709549334,2.19091186747073,0.0,0.81557112043446,,,,,,,,
48201430100,No refineries,No refineries,0.0,Harris,5749,0.5,0.05,0.05,0.07,0.02,0.03,0.0002,40,3.84737291487491,2.31445610905733,0.0,0.91137195204921,,,,,,,,
48201430200,No refineries,No refineries,0.0,Harris,1380,0.4,0.04,0.05,0.06,0.02,0.03,0.0001,30,3.49333348002496,1.99955907587181,0.0,0.78513101686272,,,,,,,,
48201430300,No refineries,No refineries,0.0,Harris,4367,0.4,0.04,0.05,0.06,0.02,0.03,0.0001,30,3.30627291317463,2.0621984366493,0.0,0.81078153224442,,,,,,,,
48201430400,No refineries,No refineries,0.0,Harris,3125,0.4,0.05,0.05,0.06,0.02,0.03,0.0001,30,3.16063592659421,2.06951780090955,0.0,0.79676899771497,,,,,,,,
48201430500,No refineries,No refineries,0.0,Harris,2557,0.4,0.06,0.05,0.06,0.02,0.03,0.0001,30,3.17169814683482,2.03985122909838,0.0,0.77459149842453,,,,,,,,
48201430600,No refineries,No refineries,0.0,Harris,3633,0.4,0.07,0.04,0.06,0.02,0.03,0.0001,30,3.04097501069979,2.03106283208152,0.0,0.74349545204949,,,,,,,,
48201430700,No refineries,No refineries,0.0,Harris,3284,0.4,0.06,0.04,0.06,0.02,0.02,0.0001,30,2.91925869750575,2.01129903752848,0.0,0.72651710703045,,,,,,,,
48201430800,No refineries,No refineries,0.0,Harris,4348,0.4,0.03,0.04,0.06,0.02,0.02,0.0001,30,2.57210177541774,2.00976683115995,0.0,0.72407436780009,,,,,,,,
48201430900,No refineries,No refineries,0.0,Harris,5770,0.4,0.05,0.04,0.06,0.02,0.02,0.0001,30,2.79150994751907,1.9780741901825,0.0,0.71969794375041,,,,,,,,
48201431000,No refineries,No refineries,0.0,Harris,5239,0.4,0.04,0.04,0.05,0.02,0.02,0.0001,30,2.71393654475668,2.0624960720992,0.0,0.75084014022969,,,,,,,,
48201431101,No refineries,No refineries,0.0,Harris,3303,0.4,0.07,0.04,0.06,0.02,0.03,0.0001,30,3.14628587627263,1.98230601927537,0.0,0.74164935534189,,,,,,,,
48201431102,No refineries,No refineries,0.0,Harris,3336,0.4,0.07,0.04,0.06,0.02,0.03,0.0001,30,3.11924456646005,2.00282428900257,0.0,0.7488047827251,,,,,,,,
48201431201,No refineries,No refineries,0.0,Harris,4058,0.4,0.05,0.05,0.06,0.02,0.03,0.0001,30,3.05596122453214,2.00776392661767,0.0,0.77209145077233,,,,,,,,
48201431202,No refineries,No refineries,0.0,Harris,4592,0.4,0.04,0.05,0.06,0.02,0.03,0.0001,30,3.05637141356775,1.99335835961218,0.0,0.77765331461967,,,,,,,,
48201431301,No refineries,No refineries,0.0,Harris,4516,0.4,0.04,0.05,0.06,0.02,0.03,0.0002,30,3.18089356913318,1.99155742821044,0.0,0.78290738716644,,,,,,,,
48201431302,No refineries,No refineries,0.0,Harris,3929,0.4,0.04,0.05,0.06,0.02,0.03,0.0002,30,3.29737746349261,2.0509589610132,0.0,0.80299406677812,,,,,,,,
48201431401,No refineries,No refineries,0.0,Harris,2339,0.4,0.04,0.05,0.06,0.02,0.03,0.0002,30,3.32080742218707,2.04121784005264,0.0,0.80301137451267,,,,,,,,
48201431402,No refineries,No refineries,0.0,Harris,3209,0.4,0.04,0.05,0.06,0.02,0.03,0.0002,30,3.36229962783521,2.07632111234243,0.0,0.81299145384669,,,,,,,,
48201431501,No refineries,No refineries,0.0,Harris,3711,0.4,0.04,0.05,0.06,0.02,0.03,0.0002,30,3.48296145405818,2.11289617136785,0.0,0.82320996645189,,,,,,,,
48201431502,No refineries,No refineries,0.0,Harris,3471,0.4,0.04,0.05,0.06,0.02,0.03,0.0001,30,3.28962286758551,2.01367129163461,0.0,0.79055818402731,,,,,,,,
48201431600,No refineries,No refineries,0.0,Harris,3352,0.4,0.05,0.05,0.06,0.02,0.03,0.0002,30,3.56628019372694,2.11250194594378,0.0,0.82773026192301,,,,,,,,
48201431700,No refineries,No refineries,0.0,Harris,4591,0.4,0.05,0.05,0.07,0.02,0.03,0.0002,40,3.68235540091926,2.27023174926611,0.0,0.87894106545207,,,,,,,,
48201431801,No refineries,No refineries,0.0,Harris,2967,0.4,0.04,0.05,0.07,0.02,0.03,0.0002,30,3.41642557585306,2.23032244582606,0.0,0.85120565573016,,,,,,,,
48201431802,No refineries,No refineries,0.0,Harris,3695,0.4,0.05,0.05,0.07,0.02,0.03,0.0002,30,3.66388192461861,2.16459686400389,0.0,0.83281094610546,,,,,,,,
48201431900,No refineries,No refineries,0.0,Harris,3786,0.5,0.04,0.05,0.07,0.02,0.03,0.0002,40,3.49351605459557,2.38286261370954,0.0,0.90910604390193,,,,,,,,
