census_tract,cancer_percentage
48381021702,0.07400000000000001
48381021703,0.06
48381021704,0.063
48381021801,0.053
48381021802,0.044000000000000004
48381021900,0.075
48381022001,0.047
48381022002,0.049
48383950100,0.057
48385950100,0.092
48387950100,0.083
48387950500,0.08199999999999999
48387950600,0.086
48387950700,0.083
48389950100,0.031
48389950200,0.064
48389950300,0.061
48389950400,0.06
48389950500,0.071
48391950200,0.075
48391950400,0.075
48393950100,0.075
48395960100,0.083
48395960200,0.077
48395960300,0.08199999999999999
48395960400,0.077
48395960500,0.061
48397040101,0.066
48397040102,0.062
48397040200,0.067
48397040301,0.073
48397040302,0.081
48397040401,0.047
48397040402,0.052000000000000005
48397040503,0.043
48397040504,0.083
48397040505,0.053
48397040506,0.07
48399950100,0.09300000000000001
48399950200,0.07400000000000001
48399950500,0.077
48399950600,0.08
48401950100,0.07200000000000001
48401950200,0.071
48401950300,0.071
48401950400,0.067
48401950501,0.07
48401950502,0.045
48401950600,0.078
48401950700,0.052000000000000005
48401950800,0.075
48401950900,0.078
48401951000,0.062
48401951100,0.079
48401951200,0.077
48403950100,0.1
48403950200,0.079
48403950300,0.102
48405950100,0.08
48405950200,0.087
48405950300,0.096
48407200101,0.068
48407200102,0.066
48407200200,0.084
48407200300,0.094
48409010201,0.07200000000000001
48409010202,0.07200000000000001
48409010301,0.055999999999999994
48409010302,0.059000000000000004
48409010500,0.055
48409010601,0.057
48409010602,0.057999999999999996
48409010603,0.076
48409010604,0.075
48409010700,0.055999999999999994
48409010800,0.06
48409010900,0.064
48409011000,0.057
48409011100,0.057999999999999996
48409011200,0.075
48409011300,0.055
48411950100,0.078
48411950200,0.076
48413950300,0.066
48415950100,0.053
48415950200,0.078
48415950300,0.079
48415950600,0.061
48417950300,0.08199999999999999
48419950100,0.071
48419950200,0.076
48419950300,0.067
48419950400,0.066
48419950500,0.07400000000000001
48419950600,0.083
48421950200,0.069
48423000100,0.052000000000000005
48423000201,0.062
48423000202,0.05
48423000300,0.043
48423000400,0.051
48423000500,0.035
48423000600,0.043
48423000700,0.077
48423000800,0.054000000000000006
48423000900,0.053
48423001000,0.086
48423001101,0.08199999999999999
48423001102,0.08900000000000001
48423001200,0.073
48423001300,0.064
48423001401,0.095
48423001403,0.068
48423001404,0.071
48423001500,0.071
48423001601,0.054000000000000006
48423001602,0.063
48423001604,0.065
48423001700,0.055
48423001801,0.067
48423001802,0.066
48423001803,0.063
48423001901,0.069
48423001905,0.078
48423001906,0.07
48423001907,0.094
48423001908,0.062
48423002003,0.043
48423002004,0.094
48423002006,0.087
48423002007,0.066
48423002008,0.064
48423002009,0.061
48423002101,0.068
48423002102,0.076
48423002200,0.07
48423980000,
48425000100,0.07200000000000001
48425000200,0.081
48427950101,0.066
48427950104,0.043
48427950105,0.043
48427950106,0.046
48427950107,0.042
48427950108,0.040999999999999995
48427950202,0.051
48427950203,0.045
48427950204,0.045
48427950401,0.046
48427950402,0.039
48427950500,0.047
48427950600,0.052000000000000005
48427950701,0.063
48427950702,0.055999999999999994
48429950200,0.07400000000000001
48429950300,0.073
48429950500,0.084
48431950100,0.073
48433950300,0.091
48435950300,0.065
48437950200,0.063
48437950300,0.076
48437950400,0.07400000000000001
48439100101,0.048
48439100102,0.051
48439100201,0.038
48439100202,0.040999999999999995
48439100300,0.046
48439100400,0.04
48439100501,0.047
48439100502,0.05
48439100601,0.07200000000000001
48439100602,0.05
48439100700,0.063
48439100800,0.046
48439100900,0.049
48439101201,0.06
48439101202,0.046
48439101301,0.063
48439101302,0.062
48439101401,0.063
48439101402,0.045
48439101403,0.051
48439101500,0.055
48439101700,0.045
48439102000,0.043
48439102100,0.065
48439102201,0.079
48439102202,0.081
48439102301,0.055999999999999994
48439102302,0.05
48439102401,0.062
48439102402,0.087
48439102500,0.064
48439102601,0.055999999999999994
48439102602,0.055999999999999994
48439102700,0.06
48439102800,0.07200000000000001
48439103500,0.040999999999999995
48439103601,0.047
48439103602,0.07
48439103701,0.04
48439103702,0.049
48439103800,0.054000000000000006
48439104100,0.047
48439104201,0.033
48439104202,0.06
48439104300,0.039
48439104400,0.053
48439104502,0.045
48439104503,0.048
48439104504,0.051
48439104505,0.06
48439104601,0.047
48439104602,0.042
48439104603,0.043
48439104604,0.051
48439104605,0.062
48439104701,0.039
48439104702,0.040999999999999995
48439104802,0.040999999999999995
48439104803,0.036000000000000004
48439104804,0.037000000000000005
48439104900,0.053
48439105001,0.043
48439105006,0.047
48439105007,0.04
48439105008,0.037000000000000005
48439105201,0.054000000000000006
48439105203,0.078
48439105204,0.040999999999999995
48439105205,0.05
48439105403,0.07
48439105404,0.08800000000000001
48439105405,0.068
48439105406,0.07
48439105502,0.083
48439105503,0.09300000000000001
48439105505,0.07
48439105507,0.078
48439105508,0.057999999999999996
48439105510,0.059000000000000004
48439105511,0.065
48439105512,0.083
48439105513,0.068
48439105514,0.031
48439105600,0.063
48439105701,0.075
48439105703,0.061
48439105704,0.040999999999999995
48439105800,0.047
48439105901,0.043
48439105902,0.037000000000000005
48439106001,0.057
48439106002,0.061
48439106004,0.043
48439106101,0.061
48439106102,0.063
48439106201,0.063
48439106202,0.063
48439106300,0.057
48439106400,0.059000000000000004
48439106502,0.076
48439106503,0.064
48439106507,0.105
48439106509,0.044000000000000004
48439106510,0.043
48439106511,0.047
48439106512,0.051
48439106513,0.053
48439106514,0.04
48439106515,0.055999999999999994
48439106516,0.036000000000000004
48439106517,0.038
48439106518,0.032
48439106600,0.039
48439106700,0.061
48439110101,0.057999999999999996
48439110102,0.063
48439110202,0.057999999999999996
48439110203,0.044000000000000004
48439110204,0.057999999999999996
48439110301,0.057
48439110302,0.049
48439110401,0.07200000000000001
48439110402,0.059000000000000004
48439110500,0.062
48439110600,0.06
48439110701,0.063
48439110703,0.061
48439110704,0.075
48439110805,0.048
48439110806,0.055
48439110807,0.059000000000000004
48439110808,0.076
48439110809,0.069
48439110901,0.09
48439110903,0.08
48439110905,0.075
48439110906,0.08199999999999999
48439110907,0.075
48439111003,0.085
48439111005,0.046
48439111008,0.052000000000000005
48439111010,0.09699999999999999
48439111011,0.042
48439111012,0.042
48439111013,0.047
48439111015,0.057
48439111016,0.057999999999999996
48439111017,0.051
48439111018,0.069
48439111102,0.055999999999999994
48439111103,0.05
48439111104,0.067
48439111202,0.054000000000000006
48439111203,0.068
48439111204,0.07
48439111301,0.065
48439111304,0.061
48439111306,0.054000000000000006
48439111307,0.042
48439111308,0.077
48439111309,0.047
48439111310,0.036000000000000004
48439111311,0.054000000000000006
48439111312,0.08199999999999999
48439111313,0.049
48439111314,0.045
48439111402,0.059000000000000004
48439111404,0.054000000000000006
48439111405,0.069
48439111406,0.06
48439111407,0.063
48439111408,0.061
48439111409,0.062
48439111505,0.08199999999999999
48439111506,0.083
48439111513,0.045
48439111514,0.043
48439111516,0.045
48439111521,0.040999999999999995
48439111522,0.051
48439111523,0.04
48439111524,0.043
48439111525,0.053
48439111526,0.062
48439111529,0.08800000000000001
48439111530,0.07400000000000001
48439111531,0.069
48439111532,0.06
48439111533,0.062
48439111534,0.061
48439111536,0.034
48439111537,0.04
48439111538,0.042
48439111539,0.044000000000000004
48439111540,0.042
48439111541,0.044000000000000004
48439111542,0.044000000000000004
48439111543,0.038
48439111544,0.048
48439111545,0.07400000000000001
48439111546,0.063
48439111547,0.039
48439111548,0.039
48439111549,0.040999999999999995
48439111550,0.04
48439111551,0.049
48439111552,0.084
48439111553,0.049
48439113001,0.064
48439113002,0.043
48439113102,0.054000000000000006
48439113104,0.037000000000000005
48439113107,0.092
48439113108,0.085
48439113109,0.045
48439113110,0.047
48439113111,0.033
48439113112,0.059000000000000004
48439113113,0.028999999999999998
48439113114,0.04
48439113115,0.043
48439113116,0.032
48439113206,0.068
48439113207,0.066
48439113210,0.07400000000000001
48439113212,0.08800000000000001
48439113213,0.087
48439113214,0.057999999999999996
48439113215,0.062
48439113216,0.068
48439113217,0.066
48439113218,0.073
48439113220,0.047
48439113221,0.078
48439113301,0.087
48439113302,0.073
48439113403,0.084
48439113404,0.076
48439113405,0.068
48439113407,0.046
48439113408,0.069
48439113509,0.054000000000000006
48439113510,0.05
48439113511,0.052000000000000005
48439113512,0.07400000000000001
48439113513,0.054000000000000006
48439113514,0.05
48439113516,0.068
48439113517,0.05
48439113518,0.033
48439113519,0.053
48439113520,0.043
48439113607,0.06
48439113610,0.07
48439113611,0.083
48439113612,0.085
48439113613,0.092
48439113618,0.07200000000000001
48439113619,0.05
48439113622,0.078
48439113623,0.079
48439113624,0.061
48439113625,0.08199999999999999
48439113626,0.075
48439113627,0.055999999999999994
48439113628,0.044000000000000004
48439113629,0.09699999999999999
48439113630,0.065
48439113631,0.046
48439113632,0.068
48439113633,0.061
48439113634,0.073
48439113703,0.052000000000000005
48439113705,0.061
48439113707,0.071
48439113709,0.064
48439113710,0.053
48439113711,0.069
48439113803,0.055999999999999994
48439113808,0.055
48439113809,0.055
48439113810,0.055999999999999994
48439113811,0.052000000000000005
48439113812,0.055999999999999994
48439113813,0.064
48439113814,0.069
48439113815,0.065
48439113816,0.07
48439113906,0.064
48439113907,0.063
48439113908,0.059000000000000004
48439113909,0.062
48439113910,0.07
48439113911,0.073
48439113912,0.068
48439113916,0.052000000000000005
48439113917,0.046
48439113918,0.044000000000000004
48439113919,0.05
48439113920,0.049
48439113921,0.043
48439113922,0.045
48439113923,0.034
48439113924,0.044000000000000004
48439113925,0.051
48439113926,0.042
48439113927,0.04
48439113928,0.04
48439113929,0.046
48439114003,0.047
48439114005,0.051
48439114006,0.065
48439114007,0.045
48439114008,0.035
48439114102,0.07200000000000001
48439114103,0.047
48439114104,0.057999999999999996
48439114203,0.07200000000000001
48439114204,0.075
48439114205,0.08
48439114206,0.07
48439114207,0.062
48439121601,0.07200000000000001
48439121604,0.064
48439121605,0.094
48439121606,0.076
48439121608,0.079
48439121609,0.075
48439121610,0.073
48439121611,0.057
48439121702,0.06
48439121703,0.039
48439121704,0.047
48439121903,0.027000000000000003
48439121904,0.039
48439121905,0.028999999999999998
48439121906,0.038
48439122001,0.048
48439122002,0.040999999999999995
48439122100,0.052000000000000005
48439122200,0.040999999999999995
48439122300,0.022000000000000002
48439122400,0.036000000000000004
48439122500,0.079
48439122600,0.079
48439122700,0.071
48439122801,0.033
48439122802,0.053
48439122900,0.043
48439123000,0.079
48439123100,0.055999999999999994
48439123200,0.045
48439123300,0.057
48439123400,0.07200000000000001
48439123500,0.053
48439123600,0.043
48439980000,
48441010100,0.042
48441010200,0.037000000000000005
48441010300,0.057
48441010400,0.057999999999999996
48441010500,0.066
48441010600,0.079
48441010700,0.062
48441010800,0.054000000000000006
48441010900,0.063
48441011000,0.063
48441011200,0.055999999999999994
48441011300,0.066
48441011400,0.071
48441011500,0.069
48441011600,0.063
48441011700,0.057999999999999996
48441011900,0.053
48441012000,0.09699999999999999
48441012100,0.064
48441012200,0.062
48441012300,0.05
48441012400,0.08
48441012500,0.094
48441012600,0.09699999999999999
48441012700,0.086
48441012801,0.04
48441012802,0.038
48441012900,0.019
48441013000,0.008
48441013100,0.047
48441013200,0.069
48441013300,0.06
48441013401,0.046
48441013402,0.076
48441013404,0.057999999999999996
48441013500,0.076
48441013600,0.075
48441980000,
48443950100,0.079
48445950100,0.065
48445950300,0.043
48445950400,0.071
48447950300,0.092
48449950100,0.07200000000000001
48449950200,0.067
48449950300,0.066
48449950400,0.063
48449950500,0.047
48449950600,0.054000000000000006
48449950700,0.057
48449950800,0.06
48451000100,0.068
48451000200,0.063
48451000300,0.062
48451000400,0.066
48451000700,0.053
48451000801,0.061
48451000802,0.053
48451000900,0.085
48451001000,0.066
48451001101,0.057999999999999996
48451001102,0.055
48451001200,0.06
48451001301,0.044000000000000004
48451001303,0.059000000000000004
48451001304,0.07
48451001400,0.053
48451001500,0.009000000000000001
48451001600,0.07
48451001702,0.069
48451001704,0.083
48451001706,0.075
48451001707,0.084
48451001708,0.081
48451001800,0.051
48451980000,
48453000101,0.07400000000000001
48453000102,0.087
48453000203,0.022000000000000002
48453000204,0.040999999999999995
48453000205,0.039
48453000206,0.064
48453000302,0.033
48453000304,0.028999999999999998
48453000305,0.032
48453000306,0.033
48453000307,0.05
48453000401,0.027999999999999997
48453000402,0.049
48453000500,0.025
48453000601,0.006999999999999999
48453000603,0.009000000000000001
48453000604,0.009000000000000001
48453000700,0.045
48453000801,0.063
48453000802,0.046
48453000803,0.039
48453000804,0.044000000000000004
48453000901,0.034
48453000902,0.044000000000000004
48453001000,0.055999999999999994
48453001100,0.042
48453001200,0.04
48453001303,0.052000000000000005
48453001304,0.047
48453001305,0.040999999999999995
48453001307,0.043
48453001308,0.043
48453001401,0.040999999999999995
48453001402,0.046
48453001403,0.047
48453001501,0.075
48453001503,0.040999999999999995
48453001504,0.064
48453001505,0.055
48453001602,0.038
48453001603,0.065
48453001604,0.084
48453001605,0.054000000000000006
48453001606,0.069
48453001705,0.085
48453001706,0.07200000000000001
48453001707,0.077
48453001712,0.077
48453001713,0.057999999999999996
48453001714,0.048
48453001716,0.059000000000000004
48453001718,0.063
48453001719,0.08199999999999999
48453001722,0.039
48453001728,0.054000000000000006
48453001729,0.044000000000000004
48453001733,0.076
48453001737,0.051
48453001738,0.065
48453001740,0.05
48453001741,0.07
48453001742,0.049
48453001745,0.07200000000000001
48453001746,0.05
48453001747,0.052000000000000005
48453001748,0.046
48453001749,0.046
48453001750,0.040999999999999995
48453001751,0.102
48453001752,0.022000000000000002
48453001753,0.026000000000000002
48453001754,0.06
48453001755,0.061
48453001756,0.061
48453001757,0.075
48453001760,0.05
48453001761,0.057
48453001764,0.075
48453001765,0.053
48453001766,0.064
48453001768,0.068
48453001769,0.061
48453001770,0.055
48453001771,0.08800000000000001
48453001772,0.040999999999999995
48453001773,0.08
48453001774,0.049
48453001775,0.06
48453001776,0.051
48453001777,0.044000000000000004
48453001778,0.087
48453001779,0.08
48453001780,0.078
48453001781,0.086
48453001782,0.067
48453001783,0.06
48453001784,0.05
48453001785,0.036000000000000004
48453001786,0.032
48453001804,0.036000000000000004
48453001805,0.039
48453001806,0.033
48453001811,0.040999999999999995
48453001812,0.033
48453001813,0.036000000000000004
48453001817,0.063
48453001818,0.047
48453001819,0.034
48453001820,0.031
48453001821,0.046
48453001822,0.035
48453001823,0.031
48453001824,0.064
48453001826,0.054000000000000006
48453001828,0.054000000000000006
48453001829,0.037000000000000005
48453001832,0.06
48453001833,0.054000000000000006
48453001834,0.037000000000000005
48453001835,0.037000000000000005
48453001839,0.033
48453001840,0.038
48453001841,0.047
48453001842,0.042
48453001843,0.053
48453001844,0.045
48453001845,0.052000000000000005
48453001846,0.067
48453001847,0.04
48453001848,0.043
48453001849,0.024
48453001850,0.027999999999999997
48453001851,0.042
48453001853,0.049
48453001854,0.043
48453001855,0.046
48453001856,0.048
48453001857,0.045
48453001858,0.043
48453001859,0.057999999999999996
48453001860,0.051
48453001861,0.040999999999999995
48453001862,0.045
48453001863,0.028999999999999998
48453001864,0.045
48453001901,0.055
48453001908,0.065
48453001910,0.075
48453001911,0.03
48453001912,0.069
48453001913,0.068
48453001914,0.063
48453001915,0.079
48453001916,0.061
48453001917,0.071
48453001918,0.083
48453001919,0.078
48453002002,0.057
48453002003,0.043
48453002004,0.035
48453002005,0.038
48453002104,0.053
48453002105,0.037000000000000005
48453002106,0.059000000000000004
48453002107,0.053
48453002108,0.049
48453002109,0.064
48453002110,0.044000000000000004
48453002111,0.042
48453002112,0.04
48453002113,0.055999999999999994
48453002201,0.048
48453002202,0.034
48453002207,0.037000000000000005
48453002208,0.034
48453002209,0.040999999999999995
48453002210,0.051
48453002211,0.036000000000000004
48453002212,0.042
48453002304,0.026000000000000002
48453002307,0.034
48453002308,0.028999999999999998
48453002310,0.040999999999999995
48453002312,0.035
48453002313,0.027999999999999997
48453002314,0.023
48453002315,0.025
48453002316,0.024
48453002317,0.013000000000000001
48453002318,0.025
48453002319,0.022000000000000002
48453002402,0.037000000000000005
48453002403,0.048
48453002407,0.06
48453002409,0.048
48453002410,0.040999999999999995
48453002411,0.033
48453002412,0.036000000000000004
48453002413,0.03
48453002419,0.024
48453002421,0.036000000000000004
48453002422,0.044000000000000004
48453002423,0.046
48453002424,0.05
48453002425,0.034
48453002426,0.032
48453002427,0.035
48453002428,0.068
48453002429,0.032
48453002430,0.040999999999999995
48453002431,0.035
48453002432,0.05
48453002433,0.042
48453002434,0.05
48453002435,0.037000000000000005
48453002436,0.05
48453002500,0.057
48453980000,
48455950100,0.081
48455950200,0.092
48455950300,0.086
48455950400,0.095
48455950500,0.069
48457950100,0.085
48457950200,0.064
48457950300,0.091
48457950400,0.078
48457950500,0.08800000000000001
48459950100,0.071
48459950200,0.08
48459950300,0.07400000000000001
48459950400,0.086
48459950500,0.07
48459950600,0.076
48459950700,0.073
48461950100,0.068
48461950200,0.066
48463950100,0.079
48463950200,0.064
48463950300,0.06
48463950400,0.064
48463950500,0.057999999999999996
48465950201,0.055999999999999994
48465950301,0.049
48465950302,0.053
48465950400,0.057999999999999996
48465950500,0.031
48465950601,0.053
48465950602,0.06
48465950700,0.065
48465950800,0.068
48465980000,
48467950100,0.08
48467950200,0.075
48467950300,0.081
48467950400,0.076
48467950500,0.075
48467950600,0.084
48467950700,0.084
48467950800,0.076
48467950900,0.081
48467951000,0.081
48469000100,0.05
48469000201,0.05
48469000202,0.055
48469000301,0.062
48469000302,0.051
48469000400,0.07
48469000501,0.055999999999999994
48469000502,0.059000000000000004
48469000601,0.054000000000000006
48469000602,0.057999999999999996
48469000700,0.063
48469000800,0.064
48469001300,0.07200000000000001
48469001400,0.07
48469001501,0.07
48469001503,0.084
48469001504,0.078
48469001601,0.07400000000000001
48469001604,0.057
48469001605,0.066
48469001606,0.07200000000000001
48469001700,0.057
48469980000,
48471790101,0.046
48471790102,0.068
48471790103,0.07400000000000001
48471790200,0.063
48471790300,0.08900000000000001
48471790400,0.047
48471790500,0.045
48471790600,0.043
48471790700,0.025
48471790800,0.028999999999999998
48473680100,0.065
48473680200,0.055999999999999994
48473680300,0.055999999999999994
48473680400,0.006999999999999999
48473680500,0.062
48473680600,0.064
48475950100,0.068
48475950200,0.069
48475950300,0.062
48477170100,0.063
48477170200,0.079
48477170300,0.085
48477170400,0.065
48477170500,0.083
48477170600,0.081
48479000101,0.053
48479000105,0.046
48479000106,0.045
48479000107,0.040999999999999995
48479000108,0.034
48479000109,0.040999999999999995
48479000200,0.05
48479000300,0.051
48479000601,0.055
48479000602,0.040999999999999995
48479000700,0.051
48479000800,0.052000000000000005
48479000901,0.06
48479000903,0.048
48479000904,0.049
48479001001,0.053
48479001003,0.046
48479001004,0.051
48479001101,0.043
48479001103,0.038
48479001104,0.055999999999999994
48479001105,0.036000000000000004
48479001201,0.055
48479001202,0.052000000000000005
48479001300,0.051
48479001401,0.055
48479001402,0.044000000000000004
48479001501,0.048
48479001502,0.048
48479001601,0.047
48479001602,0.040999999999999995
48479001706,0.048
48479001709,0.053
48479001710,0.045
48479001711,0.032
48479001712,0.036000000000000004
48479001713,0.035
48479001714,0.027999999999999997
48479001715,0.031
48479001716,0.038
48479001717,0.035
48479001718,0.059000000000000004
48479001719,0.051
48479001720,0.044000000000000004
48479001721,0.051
48479001722,0.047
48479001806,0.027000000000000003
48479001807,0.035
48479001808,0.035
48479001809,0.03
48479001810,0.03
48479001811,0.039
48479001812,0.031
48479001813,0.05
48479001814,0.031
48479001815,0.048
48479001816,0.034
48479001817,0.033
48479001818,0.037000000000000005
48479001900,0.063
48479980000,
48481740100,0.073
48481740200,0.071
48481740300,0.06
48481740400,0.07
48481740500,0.066
48481740600,0.066
48481740700,0.06
48481740800,0.059000000000000004
48481740900,0.078
48481741000,0.057
48481741100,0.07
48483950100,0.076
48483950300,0.083
48485010100,0.049
48485010200,0.075
48485010400,0.066
48485010600,0.059000000000000004
48485010700,0.054000000000000006
48485010800,0.05
48485010900,0.069
48485011000,0.057
48485011100,0.054000000000000006
48485011200,0.071
48485011300,0.067
48485011400,0.055
48485011500,0.063
48485011600,0.067
48485011700,0.086
48485011800,0.08199999999999999
48485011900,0.062
48485012000,0.063
48485012100,0.057999999999999996
48485012200,0.064
48485012300,0.055999999999999994
48485012400,0.07400000000000001
48485012600,0.099
48485012700,0.066
48485012800,0.07200000000000001
48485012900,0.094
48485013000,0.063
48485013100,0.046
48485013200,0.059000000000000004
48485013300,0.021
48485013401,0.009000000000000001
48485013501,0.07200000000000001
48485013502,0.073
48485013600,0.075
48485013700,0.078
48485013800,0.073
48485980000,
48487950300,0.077
48487950500,0.07400000000000001
48487950600,0.073
48487950700,0.059000000000000004
48489950300,0.054000000000000006
48489950400,0.040999999999999995
48489950500,0.054000000000000006
48489950600,0.055999999999999994
48489950700,0.063
48489990000,
48491020105,0.141
48491020106,0.077
48491020107,0.163
48491020108,0.095
48491020109,0.069
48491020110,0.079
48491020111,0.098
48491020112,0.084
48491020113,0.06
48491020114,0.066
48491020115,0.084
48491020201,0.067
48491020202,0.064
48491020203,0.145
48491020204,0.066
48491020301,0.063
48491020302,0.06
48491020310,0.078
48491020311,0.034
48491020312,0.044000000000000004
48491020313,0.047
48491020314,0.044000000000000004
48491020315,0.042
48491020316,0.055999999999999994
48491020317,0.043
48491020318,0.057
48491020319,0.046
48491020320,0.051
48491020321,0.061
48491020322,0.053
48491020323,0.040999999999999995
48491020324,0.055
48491020325,0.047
48491020326,0.055999999999999994
48491020327,0.063
48491020328,0.059000000000000004
48491020403,0.066
48491020404,0.063
48491020405,0.05
48491020406,0.038
48491020408,0.047
48491020409,0.048
48491020410,0.049
48491020411,0.048
48491020503,0.075
48491020504,0.037000000000000005
48491020505,0.067
48491020506,0.05
48491020507,0.045
48491020508,0.037000000000000005
48491020509,0.05
48491020510,0.051
48491020602,0.053
48491020603,0.053
48491020604,0.054000000000000006
48491020605,0.049
48491020701,0.059000000000000004
48491020703,0.040999999999999995
48491020704,0.045
48491020706,0.052000000000000005
48491020707,0.044000000000000004
48491020708,0.044000000000000004
48491020803,0.062
48491020804,0.057
48491020805,0.045
48491020806,0.043
48491020807,0.037000000000000005
48491020808,0.067
48491020809,0.044000000000000004
48491020900,0.073
48491021000,0.047
48491021100,0.055999999999999994
48491021201,0.069
48491021202,0.067
48491021203,0.073
48491021300,0.059000000000000004
48491021401,0.044000000000000004
48491021402,0.06
48491021403,0.055
48491021502,0.04
48491021503,0.05
48491021504,0.042
48491021505,0.04
48491021506,0.045
48491021507,0.043
48491021508,0.044000000000000004
48491021601,0.052000000000000005
48491021602,0.065
48491021603,0.061
48493000102,0.063
48493000103,0.077
48493000104,0.062
48493000201,0.061
48493000202,0.069
48493000300,0.068
48493000402,0.067
48493000403,0.061
48493000404,0.062
48493000500,0.073
48493000600,0.067
48495950200,0.065
48495950300,0.06
48495950400,0.059000000000000004
48497150101,0.073
48497150102,0.067
48497150200,0.071
48497150300,0.068
48497150401,0.067
48497150402,0.07200000000000001
48497150403,0.066
48497150500,0.055999999999999994
48497150601,0.07200000000000001
48497150602,0.057999999999999996
48497150603,0.064
48499950100,0.086
48499950200,0.08199999999999999
48499950301,0.087
48499950302,0.095
48499950400,0.087
48499950500,0.09699999999999999
48499950601,0.07200000000000001
48499950602,0.11199999999999999
48499950700,0.087
48499950800,0.08800000000000001
48501950100,0.064
48501950200,0.06
48503950200,0.08199999999999999
48503950400,0.08199999999999999
48503950500,0.066
48503950600,0.084
48505950301,0.039
48505950302,0.059000000000000004
48505950400,0.049
48507950100,0.053
48507950200,0.054000000000000006
48507950301,0.043
48507950302,0.055999999999999994
