state,epa_region,county,fips,tract,population,respiratory_hi,neurological_hi,liver_hi,developmental_hi,reproductive_hi,kidney_hi,ocular_hi,endocrine_hi,hematological_hi,immunological_hi,skeletal_hi,spleen_hi,thyroid_hi,whole_body_hi
TX,EPA Region 6,Potter,48375,48375014100,2684,0.2,0.02,0.008,0.02,0.02,0.003,6e-11,4e-07,2e-06,0.007,0.0002,0.0,0.0002,0.0001
TX,EPA Region 6,Potter,48375,48375014300,5266,0.2,0.01,0.006,0.01,0.01,0.002,4e-11,2e-07,9e-07,0.005,7e-05,0.0,0.0001,0.0001
TX,EPA Region 6,Potter,48375,48375014401,7786,0.2,0.01,0.007,0.03,0.02,0.002,4e-11,3e-07,2e-06,0.006,0.0001,0.0,0.0002,0.0001
TX,EPA Region 6,Potter,48375,48375014500,6184,0.2,0.02,0.009,0.02,0.03,0.005,1e-10,6e-07,3e-06,0.009,0.0002,0.0,0.0002,0.0001
TX,EPA Region 6,Potter,48375,48375014700,4934,0.3,0.02,0.01,0.03,0.03,0.006,1e-10,7e-07,3e-06,0.01,0.0002,0.0,0.0001,0.0001
TX,EPA Region 6,Potter,48375,48375014800,2502,0.2,0.02,0.009,0.02,0.03,0.005,1e-10,6e-07,2e-06,0.009,0.0001,0.0,0.0001,0.0001
TX,EPA Region 6,Potter,48375,48375014900,5901,0.2,0.01,0.008,0.02,0.02,0.004,7e-11,4e-07,2e-06,0.008,0.0002,0.0,0.0002,0.0001
TX,EPA Region 6,Potter,48375,48375015000,6964,0.2,0.02,0.009,0.02,0.02,0.004,8e-11,5e-07,2e-06,0.008,0.0002,0.0,0.0002,0.0001
TX,EPA Region 6,Potter,48375,48375015100,3296,0.2,0.01,0.007,0.02,0.01,0.002,3e-11,4e-07,1e-06,0.005,0.0001,0.0,0.0001,0.0001
TX,EPA Region 6,Potter,48375,48375015200,2825,0.2,0.01,0.007,0.02,0.02,0.002,4e-11,4e-07,1e-06,0.006,0.0001,0.0,0.0001,0.0001
TX,EPA Region 6,Potter,48375,48375015300,5002,0.2,0.01,0.009,0.02,0.03,0.005,1e-10,6e-07,3e-06,0.009,0.0002,0.0,0.0001,0.0001
TX,EPA Region 6,Potter,48375,48375015400,2964,0.2,0.02,0.01,0.03,0.03,0.006,1e-10,7e-07,3e-06,0.01,0.0002,0.0,0.0001,0.0001
TX,EPA Region 6,Presidio,48377,48377000000,7818,0.2,0.01,0.006,0.003,0.003,0.0002,6e-12,1e-08,1e-08,0.003,1e-09,0.0,0.0002,5e-05
TX,EPA Region 6,Presidio,48377,48377950100,2634,0.2,0.01,0.005,0.003,0.003,0.0003,8e-12,2e-08,1e-08,0.003,5e-10,0.0,8e-05,4e-05
TX,EPA Region 6,Presidio,48377,48377950200,5184,0.2,0.01,0.006,0.004,0.004,0.0002,5e-12,9e-09,1e-08,0.003,1e-09,0.0,0.0002,5e-05
TX,EPA Region 6,Rains,48379,48379000000,10914,0.3,0.02,0.007,0.02,0.02,0.002,2e-11,1e-07,1e-07,0.008,6e-08,6e-07,0.002,0.0002
TX,EPA Region 6,Rains,48379,48379950100,6398,0.3,0.02,0.007,0.02,0.02,0.002,2e-11,1e-07,1e-07,0.008,4e-08,9e-07,0.002,0.0002
TX,EPA Region 6,Rains,48379,48379950200,4516,0.3,0.02,0.008,0.02,0.02,0.002,2e-11,1e-07,1e-07,0.008,8e-08,0.0,0.002,0.0002
TX,EPA Region 6,Randall,48381,48381000000,120725,0.2,0.01,0.008,0.02,0.02,0.004,8e-11,4e-07,2e-06,0.007,0.0003,0.0,9e-05,0.0001
TX,EPA Region 6,Randall,48381,48381020100,2101,0.2,0.02,0.008,0.02,0.02,0.003,8e-11,5e-07,2e-06,0.008,0.0002,0.0,8e-05,0.0001
TX,EPA Region 6,Randall,48381,48381020200,2059,0.2,0.01,0.009,0.02,0.03,0.005,1e-10,6e-07,2e-06,0.009,0.0002,0.0,9e-05,0.0001
TX,EPA Region 6,Randall,48381,48381020300,1987,0.2,0.02,0.01,0.03,0.03,0.006,1e-10,7e-07,3e-06,0.01,0.0003,0.0,0.0001,0.0001
TX,EPA Region 6,Randall,48381,48381020400,1864,0.2,0.02,0.01,0.03,0.03,0.006,1e-10,7e-07,3e-06,0.01,0.0003,0.0,0.0001,0.0001
TX,EPA Region 6,Randall,48381,48381020500,3982,0.2,0.02,0.01,0.03,0.03,0.006,1e-10,7e-07,3e-06,0.01,0.0003,0.0,0.0001,0.0001
TX,EPA Region 6,Randall,48381,48381020600,3867,0.2,0.02,0.01,0.02,0.03,0.006,1e-10,7e-07,3e-06,0.009,0.0002,0.0,0.0001,0.0001
TX,EPA Region 6,Randall,48381,48381020800,6623,0.2,0.02,0.01,0.02,0.03,0.006,1e-10,7e-07,3e-06,0.01,0.0004,0.0,0.0001,0.0001
TX,EPA Region 6,Randall,48381,48381020900,2892,0.2,0.02,0.01,0.03,0.03,0.006,1e-10,7e-07,3e-06,0.01,0.0003,0.0,0.0001,0.0001
TX,EPA Region 6,Randall,48381,48381021000,2420,0.2,0.02,0.01,0.02,0.03,0.006,1e-10,7e-07,3e-06,0.009,0.0005,0.0,0.0001,0.0001
TX,EPA Region 6,Randall,48381,48381021101,3962,0.2,0.02,0.01,0.02,0.03,0.006,1e-10,7e-07,3e-06,0.01,0.0003,0.0,0.0001,0.0001
TX,EPA Region 6,Randall,48381,48381021102,2369,0.2,0.02,0.01,0.02,0.03,0.006,1e-10,7e-07,3e-06,0.009,0.0004,0.0,0.0001,0.0001
TX,EPA Region 6,Randall,48381,48381021200,5208,0.2,0.01,0.009,0.02,0.03,0.005,1e-10,6e-07,2e-06,0.009,0.0003,0.0,9e-05,0.0001
TX,EPA Region 6,Randall,48381,48381021300,5288,0.2,0.01,0.009,0.02,0.02,0.005,1e-10,6e-07,2e-06,0.008,0.0004,0.0,9e-05,0.0001
TX,EPA Region 6,Randall,48381,48381021500,4843,0.2,0.01,0.008,0.02,0.02,0.004,8e-11,5e-07,2e-06,0.007,0.0004,0.0,9e-05,0.0001
TX,EPA Region 6,Randall,48381,48381021602,5096,0.2,0.02,0.008,0.02,0.02,0.003,8e-11,5e-07,2e-06,0.008,0.0003,0.0,9e-05,0.0001
TX,EPA Region 6,Randall,48381,48381021603,1932,0.2,0.02,0.007,0.01,0.02,0.002,6e-11,4e-07,1e-06,0.007,0.0002,0.0,8e-05,0.0001
TX,EPA Region 6,Randall,48381,48381021604,4468,0.2,0.02,0.007,0.02,0.02,0.002,6e-11,4e-07,1e-06,0.007,0.0002,0.0,8e-05,0.0001
TX,EPA Region 6,Randall,48381,48381021605,1955,0.2,0.02,0.008,0.01,0.02,0.003,7e-11,4e-07,2e-06,0.007,0.0003,0.0,8e-05,0.0001
TX,EPA Region 6,Randall,48381,48381021606,5121,0.2,0.02,0.008,0.01,0.02,0.003,7e-11,4e-07,2e-06,0.007,0.0002,0.0,8e-05,0.0001
TX,EPA Region 6,Randall,48381,48381021608,6097,0.2,0.02,0.007,0.01,0.01,0.002,5e-11,3e-07,1e-06,0.006,0.0002,0.0,8e-05,0.0001
TX,EPA Region 6,Randall,48381,48381021609,3278,0.2,0.02,0.007,0.01,0.02,0.002,6e-11,3e-07,1e-06,0.006,0.0002,0.0,8e-05,0.0001
TX,EPA Region 6,Randall,48381,48381021702,4325,0.2,0.01,0.007,0.01,0.01,0.002,3e-11,2e-07,8e-07,0.005,0.0002,0.0,9e-05,0.0001
TX,EPA Region 6,Randall,48381,48381021703,6466,0.2,0.01,0.007,0.01,0.01,0.002,3e-11,2e-07,9e-07,0.005,0.0002,0.0,8e-05,0.0001
TX,EPA Region 6,Randall,48381,48381021704,6988,0.2,0.01,0.006,0.01,0.01,0.001,2e-11,2e-07,7e-07,0.005,7e-05,0.0,6e-05,0.0001
TX,EPA Region 6,Randall,48381,48381021801,6236,0.2,0.01,0.006,0.01,0.01,0.001,2e-11,2e-07,6e-07,0.005,6e-05,0.0,6e-05,0.0001
TX,EPA Region 6,Randall,48381,48381021802,5426,0.2,0.01,0.006,0.01,0.01,0.001,2e-11,2e-07,6e-07,0.005,6e-05,0.0,7e-05,0.0001
TX,EPA Region 6,Randall,48381,48381021900,4125,0.2,0.01,0.006,0.01,0.01,0.001,2e-11,1e-07,4e-07,0.005,6e-05,0.0,7e-05,0.0001
TX,EPA Region 6,Randall,48381,48381022001,4328,0.2,0.01,0.009,0.02,0.02,0.005,1e-10,6e-07,2e-06,0.008,0.0007,0.0,0.0001,0.0001
TX,EPA Region 6,Randall,48381,48381022002,5419,0.2,0.02,0.009,0.02,0.03,0.005,1e-10,6e-07,3e-06,0.009,0.0003,0.0,0.0001,0.0001
TX,EPA Region 6,Reagan,48383,48383000000,3367,0.2,0.01,0.006,0.005,0.005,0.0005,1e-13,6e-08,4e-09,0.006,2e-09,0.0,1e-05,6e-05
TX,EPA Region 6,Reagan,48383,48383950100,3367,0.2,0.01,0.006,0.005,0.005,0.0005,1e-13,6e-08,4e-09,0.006,2e-09,0.0,1e-05,6e-05
TX,EPA Region 6,Real,48385,48385000000,3309,0.2,0.01,0.006,0.006,0.006,0.0005,2e-12,9e-09,1e-08,0.004,7e-10,0.0,0.0002,9e-05
TX,EPA Region 6,Real,48385,48385950100,3309,0.2,0.01,0.006,0.006,0.006,0.0005,2e-12,9e-09,1e-08,0.004,7e-10,0.0,0.0002,9e-05
TX,EPA Region 6,Red River,48387,48387000000,12860,0.4,0.02,0.008,0.02,0.02,0.003,2e-10,9e-08,4e-07,0.009,5e-05,0.0,0.0007,0.0002
TX,EPA Region 6,Red River,48387,48387950100,2645,0.4,0.01,0.007,0.02,0.02,0.002,2e-10,7e-08,4e-07,0.007,5e-05,0.0,0.0007,0.0002
TX,EPA Region 6,Red River,48387,48387950500,4907,0.4,0.02,0.01,0.02,0.02,0.005,3e-11,1e-07,2e-07,0.01,8e-06,0.0,0.0007,0.0002
TX,EPA Region 6,Red River,48387,48387950600,2758,0.4,0.01,0.007,0.02,0.02,0.002,7e-10,7e-08,1e-06,0.008,0.0002,0.0,0.001,0.0002
TX,EPA Region 6,Red River,48387,48387950700,2550,0.4,0.02,0.008,0.02,0.02,0.003,6e-12,9e-08,7e-08,0.008,1e-05,0.0,0.0006,0.0002
TX,EPA Region 6,Reeves,48389,48389000000,13783,0.3,0.01,0.006,0.006,0.008,0.001,2e-11,2e-07,4e-08,0.02,5e-09,0.0,1e-05,6e-05
TX,EPA Region 6,Reeves,48389,48389950100,4319,0.3,0.01,0.006,0.006,0.007,0.0009,2e-11,2e-07,4e-08,0.01,4e-09,0.0,8e-06,6e-05
TX,EPA Region 6,Reeves,48389,48389950200,2392,0.3,0.01,0.006,0.007,0.008,0.001,2e-11,2e-07,5e-08,0.02,6e-09,0.0,1e-05,6e-05
TX,EPA Region 6,Reeves,48389,48389950300,2002,0.3,0.01,0.006,0.007,0.008,0.001,2e-11,2e-07,5e-08,0.02,6e-09,0.0,1e-05,6e-05
TX,EPA Region 6,Reeves,48389,48389950400,4095,0.3,0.01,0.006,0.007,0.009,0.001,2e-11,2e-07,5e-08,0.02,6e-09,0.0,1e-05,6e-05
TX,EPA Region 6,Reeves,48389,48389950500,975,0.2,0.009,0.006,0.004,0.004,0.0004,1e-12,2e-08,6e-09,0.004,3e-10,0.0,8e-07,5e-05
TX,EPA Region 6,Refugio,48391,48391000000,7383,0.3,0.02,0.007,0.009,0.01,0.001,9e-10,5e-07,2e-07,0.006,2e-05,0.0,0.006,9e-05
TX,EPA Region 6,Refugio,48391,48391950200,3699,0.3,0.01,0.007,0.009,0.01,0.001,7e-11,7e-08,1e-07,0.006,3e-05,0.0,0.001,0.0001
TX,EPA Region 6,Refugio,48391,48391950400,3684,0.3,0.02,0.007,0.009,0.01,0.001,2e-09,1e-06,2e-07,0.005,1e-05,0.0,0.01,9e-05
TX,EPA Region 6,Roberts,48393,48393000000,929,0.2,0.01,0.006,0.01,0.01,0.0007,2e-09,4e-08,5e-08,0.004,2e-06,0.0,0.001,0.0001
TX,EPA Region 6,Roberts,48393,48393950100,929,0.2,0.01,0.006,0.01,0.01,0.0007,2e-09,4e-08,5e-08,0.004,2e-06,0.0,0.001,0.0001
TX,EPA Region 6,Robertson,48395,48395000000,16622,0.3,0.02,0.007,0.01,0.01,0.002,1e-11,2e-07,2e-07,0.007,3e-05,0.0,0.0007,0.0001
TX,EPA Region 6,Robertson,48395,48395960100,2025,0.3,0.01,0.007,0.01,0.01,0.002,3e-12,4e-08,1e-07,0.006,4e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Robertson,48395,48395960200,1480,0.3,0.01,0.007,0.01,0.01,0.001,4e-12,1e-07,9e-08,0.006,2e-05,0.0,0.0006,0.0001
TX,EPA Region 6,Robertson,48395,48395960300,4520,0.3,0.01,0.007,0.01,0.01,0.002,9e-12,1e-07,2e-07,0.007,3e-05,0.0,0.0004,0.0001
TX,EPA Region 6,Robertson,48395,48395960400,2935,0.3,0.01,0.007,0.01,0.01,0.002,2e-11,3e-07,3e-07,0.006,4e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Robertson,48395,48395960500,5662,0.3,0.02,0.007,0.01,0.02,0.002,1e-11,5e-07,2e-07,0.007,3e-05,0.0,0.001,0.0001
TX,EPA Region 6,Rockwall,48397,48397000000,78337,0.4,0.02,0.01,0.03,0.03,0.006,2e-08,1e-06,1e-06,0.01,3e-05,9e-07,0.001,0.0002
TX,EPA Region 6,Rockwall,48397,48397040101,6253,0.4,0.02,0.01,0.03,0.04,0.007,3e-08,1e-06,2e-06,0.01,5e-05,1e-06,0.0008,0.0002
TX,EPA Region 6,Rockwall,48397,48397040102,6716,0.4,0.02,0.01,0.03,0.04,0.007,4e-08,1e-06,2e-06,0.01,6e-05,1e-06,0.0007,0.0002
TX,EPA Region 6,Rockwall,48397,48397040200,4430,0.4,0.02,0.01,0.03,0.03,0.006,2e-08,1e-06,2e-06,0.01,3e-05,1e-06,0.0008,0.0002
TX,EPA Region 6,Rockwall,48397,48397040301,5558,0.4,0.02,0.01,0.03,0.04,0.008,4e-08,1e-06,7e-07,0.01,9e-05,1e-06,0.0008,0.0002
TX,EPA Region 6,Rockwall,48397,48397040302,7228,0.4,0.02,0.01,0.03,0.04,0.006,2e-08,1e-06,2e-06,0.01,4e-05,1e-06,0.0009,0.0002
TX,EPA Region 6,Rockwall,48397,48397040401,9404,0.3,0.02,0.009,0.02,0.03,0.004,1e-08,6e-07,8e-07,0.01,1e-05,8e-08,0.001,0.0002
TX,EPA Region 6,Rockwall,48397,48397040402,9026,0.3,0.02,0.009,0.02,0.03,0.004,1e-08,8e-07,7e-07,0.01,2e-05,5e-07,0.001,0.0002
TX,EPA Region 6,Rockwall,48397,48397040503,6861,0.4,0.02,0.01,0.03,0.03,0.006,2e-08,1e-06,2e-06,0.01,3e-05,1e-06,0.001,0.0002
TX,EPA Region 6,Rockwall,48397,48397040504,6206,0.4,0.02,0.01,0.02,0.03,0.006,2e-08,1e-06,7e-07,0.01,4e-05,1e-06,0.001,0.0002
TX,EPA Region 6,Rockwall,48397,48397040505,10063,0.4,0.02,0.009,0.03,0.03,0.005,1e-08,9e-07,2e-06,0.01,2e-05,9e-07,0.001,0.0002
TX,EPA Region 6,Rockwall,48397,48397040506,6592,0.3,0.02,0.01,0.02,0.03,0.005,2e-08,1e-06,6e-07,0.01,3e-05,1e-06,0.002,0.0002
TX,EPA Region 6,Runnels,48399,48399000000,10501,0.2,0.01,0.006,0.007,0.007,0.001,6e-12,4e-08,1e-07,0.004,2e-09,0.0,0.0003,9e-05
TX,EPA Region 6,Runnels,48399,48399950100,1386,0.2,0.01,0.006,0.006,0.006,0.0008,2e-12,3e-08,5e-08,0.004,2e-09,0.0,0.0002,9e-05
TX,EPA Region 6,Runnels,48399,48399950200,2339,0.2,0.01,0.006,0.007,0.007,0.0009,3e-12,3e-08,8e-08,0.004,2e-09,0.0,0.0003,9e-05
TX,EPA Region 6,Runnels,48399,48399950500,1974,0.2,0.01,0.006,0.006,0.007,0.0008,5e-12,6e-08,9e-08,0.005,1e-09,0.0,0.0001,8e-05
TX,EPA Region 6,Runnels,48399,48399950600,4802,0.2,0.01,0.007,0.007,0.008,0.001,9e-12,3e-08,2e-07,0.005,3e-09,0.0,0.0005,9e-05
TX,EPA Region 6,Rusk,48401,48401000000,53328,0.4,0.02,0.008,0.02,0.02,0.002,9e-08,3e-07,8e-07,0.01,0.0004,6e-07,0.002,0.0002
TX,EPA Region 6,Rusk,48401,48401950100,5779,0.4,0.02,0.007,0.02,0.02,0.002,6e-07,3e-07,2e-06,0.01,0.0002,0.0,0.001,0.0002
TX,EPA Region 6,Rusk,48401,48401950200,3102,0.4,0.02,0.008,0.02,0.02,0.003,3e-07,3e-07,1e-06,0.01,0.0003,7e-07,0.002,0.0002
TX,EPA Region 6,Rusk,48401,48401950300,5931,0.4,0.02,0.008,0.02,0.02,0.003,2e-08,4e-07,1e-06,0.01,0.0003,3e-06,0.002,0.0002
TX,EPA Region 6,Rusk,48401,48401950400,5384,0.4,0.02,0.008,0.02,0.02,0.002,2e-11,2e-07,6e-07,0.009,0.0002,3e-06,0.002,0.0002
TX,EPA Region 6,Rusk,48401,48401950501,5138,0.4,0.02,0.008,0.02,0.02,0.002,1e-08,2e-07,7e-07,0.009,0.0002,0.0,0.002,0.0002
TX,EPA Region 6,Rusk,48401,48401950502,4479,0.4,0.02,0.007,0.02,0.02,0.002,3e-09,3e-07,7e-07,0.01,0.0007,4e-09,0.002,0.0002
TX,EPA Region 6,Rusk,48401,48401950600,2226,0.4,0.02,0.007,0.01,0.02,0.002,2e-08,2e-07,7e-07,0.009,0.0001,0.0,0.001,0.0002
TX,EPA Region 6,Rusk,48401,48401950700,5512,0.4,0.04,0.008,0.02,0.02,0.003,4e-11,3e-07,7e-07,0.01,0.001,0.0,0.003,0.0002
TX,EPA Region 6,Rusk,48401,48401950800,4302,0.4,0.02,0.008,0.02,0.02,0.003,4e-11,3e-07,7e-07,0.01,0.0004,0.0,0.003,0.0002
TX,EPA Region 6,Rusk,48401,48401950900,3477,0.4,0.02,0.008,0.02,0.02,0.003,4e-11,3e-07,7e-07,0.01,0.0004,0.0,0.003,0.0002
TX,EPA Region 6,Rusk,48401,48401951000,2469,0.4,0.02,0.007,0.01,0.02,0.002,1e-11,2e-07,4e-07,0.008,0.0001,1e-06,0.002,0.0002
TX,EPA Region 6,Rusk,48401,48401951100,2799,0.4,0.01,0.007,0.01,0.02,0.002,8e-12,1e-07,3e-07,0.007,7e-05,0.0,0.001,0.0002
TX,EPA Region 6,Rusk,48401,48401951200,2730,0.4,0.02,0.007,0.01,0.02,0.002,9e-12,1e-07,5e-07,0.007,6e-05,0.0,0.002,0.0001
TX,EPA Region 6,Sabine,48403,48403000000,10834,0.4,0.02,0.007,0.02,0.02,0.002,1e-09,1e-07,7e-08,0.007,1e-06,0.0,0.001,0.0002
TX,EPA Region 6,Sabine,48403,48403950100,2475,0.4,0.02,0.007,0.01,0.02,0.001,2e-09,5e-08,5e-08,0.006,1e-07,0.0,0.001,0.0001
TX,EPA Region 6,Sabine,48403,48403950200,3253,0.5,0.02,0.007,0.02,0.03,0.003,2e-10,2e-07,7e-08,0.007,4e-06,0.0,0.001,0.0002
TX,EPA Region 6,Sabine,48403,48403950300,5106,0.4,0.02,0.007,0.02,0.02,0.002,1e-09,2e-07,8e-08,0.007,1e-07,0.0,0.001,0.0002
TX,EPA Region 6,San Augustine,48405,48405000000,8865,0.4,0.01,0.007,0.02,0.02,0.001,7e-12,7e-08,7e-08,0.007,2e-07,0.0,0.001,0.0002
TX,EPA Region 6,San Augustine,48405,48405950100,3473,0.4,0.02,0.007,0.02,0.02,0.001,6e-12,6e-08,7e-08,0.007,1e-07,0.0,0.001,0.0002
TX,EPA Region 6,San Augustine,48405,48405950200,2732,0.4,0.01,0.007,0.02,0.02,0.001,1e-11,7e-08,8e-08,0.006,1e-07,0.0,0.001,0.0002
TX,EPA Region 6,San Augustine,48405,48405950300,2660,0.4,0.01,0.007,0.02,0.02,0.002,4e-12,9e-08,6e-08,0.006,2e-07,0.0,0.0008,0.0002
TX,EPA Region 6,San Jacinto,48407,48407000000,26384,0.4,0.02,0.008,0.01,0.02,0.003,2e-09,4e-07,5e-08,0.009,3e-08,0.0,0.002,0.0002
TX,EPA Region 6,San Jacinto,48407,48407200101,6336,0.4,0.02,0.008,0.02,0.02,0.003,3e-11,4e-07,3e-08,0.01,2e-08,0.0,0.002,0.0002
TX,EPA Region 6,San Jacinto,48407,48407200102,10069,0.4,0.02,0.008,0.01,0.02,0.004,4e-09,5e-07,9e-08,0.009,1e-08,0.0,0.002,0.0002
TX,EPA Region 6,San Jacinto,48407,48407200200,5001,0.4,0.02,0.008,0.01,0.02,0.003,2e-11,3e-07,3e-08,0.008,5e-08,0.0,0.003,0.0001
TX,EPA Region 6,San Jacinto,48407,48407200300,4978,0.4,0.02,0.008,0.01,0.02,0.003,1e-11,2e-07,3e-08,0.008,4e-08,0.0,0.002,0.0001
TX,EPA Region 6,San Patricio,48409,48409000000,64789,0.2,0.05,0.007,0.008,0.009,0.002,3e-11,3e-06,1e-06,0.007,4e-05,0.0,0.03,7e-05
TX,EPA Region 6,San Patricio,48409,48409010201,3678,0.2,0.02,0.007,0.006,0.007,0.002,2e-11,1e-06,6e-07,0.006,2e-05,0.0,0.006,6e-05
TX,EPA Region 6,San Patricio,48409,48409010202,4720,0.2,0.02,0.007,0.006,0.007,0.002,2e-11,1e-06,6e-07,0.005,2e-05,0.0,0.006,6e-05
TX,EPA Region 6,San Patricio,48409,48409010301,4241,0.2,0.02,0.007,0.006,0.007,0.002,3e-11,1e-06,7e-07,0.006,5e-05,0.0,0.007,6e-05
TX,EPA Region 6,San Patricio,48409,48409010302,4753,0.2,0.02,0.008,0.006,0.007,0.002,3e-11,2e-06,7e-07,0.006,5e-05,0.0,0.007,6e-05
TX,EPA Region 6,San Patricio,48409,48409010500,1946,0.3,0.02,0.008,0.008,0.009,0.002,3e-11,2e-06,9e-07,0.007,0.0002,0.0,0.01,6e-05
TX,EPA Region 6,San Patricio,48409,48409010601,5517,0.2,0.03,0.008,0.009,0.01,0.003,5e-11,3e-06,1e-06,0.008,6e-05,0.0,0.01,6e-05
TX,EPA Region 6,San Patricio,48409,48409010602,4008,0.2,0.03,0.008,0.009,0.01,0.003,5e-11,3e-06,1e-06,0.007,7e-05,0.0,0.01,6e-05
TX,EPA Region 6,San Patricio,48409,48409010603,2478,0.2,0.03,0.008,0.009,0.01,0.003,5e-11,2e-06,1e-06,0.007,0.0001,0.0,0.01,6e-05
TX,EPA Region 6,San Patricio,48409,48409010604,2961,0.2,0.03,0.008,0.009,0.01,0.003,5e-11,3e-06,1e-06,0.007,7e-05,0.0,0.01,6e-05
TX,EPA Region 6,San Patricio,48409,48409010700,3663,0.2,0.03,0.008,0.007,0.008,0.002,3e-11,2e-06,1e-06,0.006,8e-05,0.0,0.02,6e-05
TX,EPA Region 6,San Patricio,48409,48409010800,4544,0.3,0.05,0.007,0.007,0.007,0.002,3e-11,3e-06,1e-06,0.006,4e-05,0.0,0.04,6e-05
TX,EPA Region 6,San Patricio,48409,48409010900,4580,0.3,0.1,0.007,0.009,0.01,0.003,3e-11,8e-06,2e-06,0.007,2e-05,0.0,0.09,9e-05
TX,EPA Region 6,San Patricio,48409,48409011000,6812,0.3,0.09,0.007,0.009,0.01,0.002,3e-11,5e-06,1e-06,0.007,2e-05,0.0,0.08,8e-05
TX,EPA Region 6,San Patricio,48409,48409011100,2717,0.3,0.1,0.007,0.01,0.01,0.003,4e-11,1e-05,2e-06,0.008,2e-05,0.0,0.1,9e-05
TX,EPA Region 6,San Patricio,48409,48409011200,3060,0.3,0.03,0.007,0.007,0.008,0.002,1e-11,2e-06,5e-07,0.006,2e-06,0.0,0.02,8e-05
TX,EPA Region 6,San Patricio,48409,48409011300,5111,0.3,0.04,0.007,0.008,0.009,0.002,1e-11,2e-06,5e-07,0.005,1e-06,0.0,0.03,8e-05
TX,EPA Region 6,San Saba,48411,48411000000,6131,0.2,0.02,0.007,0.008,0.009,0.001,3e-12,2e-08,2e-08,0.006,3e-06,0.0,0.0004,0.0001
TX,EPA Region 6,San Saba,48411,48411950100,2628,0.2,0.01,0.007,0.009,0.009,0.001,3e-12,2e-08,3e-08,0.006,3e-09,0.0,0.0007,0.0001
TX,EPA Region 6,San Saba,48411,48411950200,3503,0.2,0.02,0.007,0.008,0.008,0.001,3e-12,2e-08,2e-08,0.005,5e-06,0.0,0.0002,0.0001
TX,EPA Region 6,Schleicher,48413,48413000000,3461,0.2,0.01,0.006,0.005,0.005,0.0006,2e-12,1e-08,3e-09,0.004,3e-10,0.0,0.0004,7e-05
TX,EPA Region 6,Schleicher,48413,48413950300,3461,0.2,0.01,0.006,0.005,0.005,0.0006,2e-12,1e-08,3e-09,0.004,3e-10,0.0,0.0004,7e-05
TX,EPA Region 6,Scurry,48415,48415000000,16921,0.2,0.01,0.006,0.009,0.009,0.001,2e-11,1e-07,6e-08,0.006,1e-08,0.0,0.0007,9e-05
TX,EPA Region 6,Scurry,48415,48415950100,4849,0.2,0.01,0.006,0.009,0.009,0.001,1e-11,1e-07,5e-08,0.006,4e-09,0.0,0.0006,9e-05
TX,EPA Region 6,Scurry,48415,48415950200,1221,0.2,0.01,0.006,0.007,0.008,0.001,5e-12,6e-08,3e-08,0.007,1e-07,0.0,0.0004,9e-05
TX,EPA Region 6,Scurry,48415,48415950300,5795,0.2,0.01,0.006,0.009,0.009,0.001,2e-11,1e-07,7e-08,0.006,5e-09,0.0,0.0008,9e-05
TX,EPA Region 6,Scurry,48415,48415950600,5056,0.2,0.01,0.006,0.009,0.009,0.001,1e-11,1e-07,5e-08,0.005,4e-09,0.0,0.0006,9e-05
TX,EPA Region 6,Shackelford,48417,48417000000,3378,0.2,0.01,0.006,0.008,0.008,0.0009,3e-12,4e-08,5e-08,0.005,8e-10,0.0,0.0003,0.0001
TX,EPA Region 6,Shackelford,48417,48417950300,3378,0.2,0.01,0.006,0.008,0.008,0.0009,3e-12,4e-08,5e-08,0.005,8e-10,0.0,0.0003,0.0001
TX,EPA Region 6,Shelby,48419,48419000000,25448,0.4,0.02,0.007,0.02,0.02,0.002,5e-11,2e-07,7e-07,0.008,8e-06,0.0,0.002,0.0002
TX,EPA Region 6,Shelby,48419,48419950100,5109,0.4,0.02,0.007,0.02,0.02,0.002,1e-11,2e-07,4e-07,0.009,1e-05,0.0,0.001,0.0002
TX,EPA Region 6,Shelby,48419,48419950200,3809,0.4,0.02,0.007,0.02,0.02,0.002,1e-11,2e-07,6e-07,0.008,3e-05,0.0,0.002,0.0002
TX,EPA Region 6,Shelby,48419,48419950300,4605,0.4,0.02,0.007,0.02,0.02,0.002,2e-11,2e-07,8e-07,0.009,2e-07,0.0,0.002,0.0002
TX,EPA Region 6,Shelby,48419,48419950400,6003,0.4,0.02,0.008,0.02,0.02,0.003,4e-11,4e-07,2e-06,0.009,7e-09,0.0,0.003,0.0002
TX,EPA Region 6,Shelby,48419,48419950500,2744,0.4,0.02,0.007,0.01,0.02,0.002,1e-11,1e-07,3e-07,0.008,1e-08,0.0,0.001,0.0002
TX,EPA Region 6,Shelby,48419,48419950600,3178,0.4,0.02,0.007,0.02,0.02,0.002,3e-10,7e-08,1e-07,0.007,4e-06,0.0,0.0007,0.0002
TX,EPA Region 6,Sherman,48421,48421000000,3034,0.2,0.01,0.006,0.006,0.006,0.0008,2e-10,1e-07,9e-08,0.003,2e-08,0.0,0.003,0.0001
TX,EPA Region 6,Sherman,48421,48421950200,3034,0.2,0.01,0.006,0.006,0.006,0.0008,2e-10,1e-07,9e-08,0.003,2e-08,0.0,0.003,0.0001
