state,epa_region,county,fips,tract,population,total_cancer_risk_(per_million),pt-stationarypoint_cancer_risk_(per_million),or-lightduty-offnetwork-gas_cancer_risk_(per_million),or-lightduty-offnetwork-diesel_cancer_risk_(per_million),or-heavyduty-offnetwork-gas_cancer_risk_(per_million),or-heavyduty-offnetwork-diesel_cancer_risk_(per_million),or-lightduty-onnetwork-gas_cancer_risk_(per_million),or-lightduty-onnetwork-diesel_cancer_risk_(per_million),or-heavyduty-onnetwork-gas_cancer_risk_(per_million),or-heavyduty-onnetwork-diesel_cancer_risk_(per_million),or-refueling_cancer_risk_(per_million),or-heavyduty-hoteling_cancer_risk_(per_million),nr-recreational-inc-pleasurecraft_cancer_risk_(per_million),nr-construction_cancer_risk_(per_million),nr-commerciallawngarden_cancer_risk_(per_million),nr-residentiallawngarden_cancer_risk_(per_million),nr-agriculture_cancer_risk_(per_million),nr-commercialequipment_cancer_risk_(per_million),nr-allother_cancer_risk_(per_million),nr-cmv_c1c2_ports_cancer_risk_(per_million),nr-cmv_c3_ports_cancer_risk_(per_million),nr-cmv_c1c2c3_underway_cancer_risk_(per_million),nr-locomotives_cancer_risk_(per_million),nr-point-airports_cancer_risk_(per_million),nr-_point-railyards_cancer_risk_(per_million),np-industrial_cancer_risk_(per_million),np-commercialcooking_cancer_risk_(per_million),np-oilgas_cancer_risk_(per_million),np-solventscoatings_cancer_risk_(per_million),np-storagetransfer_bulkterminals_gasstage1_cancer_risk_(per_million),np-miscellaneousnonindustrial_cancer_risk_(per_million),np-fuelcombustion_not_rwc_cancer_risk_(per_million),np-residentialwoodcombustionrwc_cancer_risk_(per_million),np-wastedisposal_cancer_risk_(per_million),np-agriculturelivestock_cancer_risk_(per_million),fire_cancer_risk_(per_million),biogenics_cancer_risk_(per_million),secondary_cancer_risk_(per_million),background_cancer_risk_(per_million)
TX,EPA Region 6,Dallas,48113,48113007202,7581,40,2.95686980756964,1.55328386132832,0.057561530492486,0.01213713834415,0.018295424377546,0.666923237889161,0.077904833212476,0.018549878682453,0.276003396202294,0.031552705691128,0.162721652946355,0.072118807652302,0.27979323108062,0.16269362272408,0.165805062732222,0.006367136023245,0.403540091187119,0.123043068558937,0.0,0.0,0.0,0.003845403281393,2.71738300349325,0.00103382932727,0.0,0.113434715340837,0.054697349046127997,0.154504252649979,0.030534495049707,0.062497392258316,0.084263008174593,0.314872113626055,0.137902555453119,0.000241359648655,1.294462,1.932,20.0479999999999,3.0
TX,EPA Region 6,Dallas,48113,48113007301,1957,30,1.20433048353846,1.578778329759,0.058175376433991,0.011946271764589,0.017743719664718,0.717057469296641,0.084389230577063,0.019975705221656,0.301272574932374,0.035081538838323,0.191305171479011,0.078282108431112,0.293388816788539,0.172242373128325,0.172389333836521,0.008504863755849,0.408490649462714,0.123736802598021,0.0,0.0,0.0,0.003912209134473,0.265339097401067,0.001241181172707,0.0,0.110167808288634,0.036864222053364,0.149747091794868,0.031309725135303,0.063441305379079,0.083043741186108,0.332550064773833,0.135313862586711,0.000273292728051,1.294462,1.932,20.0479999999999,3.0
TX,EPA Region 6,Dallas,48113,48113007302,4138,30,2.0451226904918,1.67881179807491,0.061520819731606,0.01279912059609,0.018810286235744,0.689250250445712,0.081502262746992,0.019094715873749,0.287653685006761,0.033003055473998,0.173256835795379,0.077169807728038,0.292859762425288,0.17199339677083,0.172523143179256,0.007470422373254,0.413037859892688,0.124812374673886,0.0,0.0,0.0,0.004004431463935,1.27218925712245,0.00123795049835,0.0,0.110917109667532,0.043500827044511,0.150292211985504,0.031735799065763,0.063461823392284,0.085267451514559,0.33133765984626,0.137028293979349,0.000254057383658,1.294462,1.932,20.048,3.0
TX,EPA Region 6,Dallas,48113,48113007601,1901,30,1.32673742430183,1.70779949683453,0.062130754851262,0.012587408654755,0.018755792969414,0.66070493754884,0.078010419609514,0.018643649308382,0.282338955533249,0.032106407511077,0.173563350532839,0.077736015439959,0.294770816438708,0.17297488190772,0.177642433484381,0.007160234644027,0.403298141786785,0.123239521923298,0.0,0.0,0.0,0.003450046164632,0.397322860664994,0.000734002526706,0.0,0.109154147716451,0.041778086720258,0.150918360352976,0.029354062335443,0.065461061929278,0.082388100698099,0.338014322843382,0.13202903191634,0.000242791674858,1.294462,1.932,20.048,3.0
TX,EPA Region 6,Dallas,48113,48113007604,3261,30,1.11619215742953,1.6488860070428,0.060527428676811,0.012073096778501,0.017981437748776,0.740741064254405,0.086408323312323,0.020893449559772,0.317336035898854,0.036145031656497,0.199500696439506,0.078264898373256,0.296137725262162,0.174369565354321,0.175487058184791,0.008862063001929,0.401552797625132,0.121303721975551,0.0,0.0,0.0,0.003332336361593,0.169890449490973,0.001150671332752,0.0,0.107359491053475,0.029849163472261,0.145344385417697,0.028321079173515,0.065257505399779,0.081228657882885,0.339852236643731,0.132569622728772,0.000267369263995,1.294462,1.932,20.048,3.0
TX,EPA Region 6,Dallas,48113,48113007605,1839,30,1.20685485437591,1.63169660628403,0.059962612181442,0.011994406880443,0.018001300397424,0.719016147519813,0.083544349437594,0.020324919816457,0.308558563452788,0.034876243906724,0.182430251838051,0.07839576882606,0.296085107481773,0.174253249904702,0.176143125334321,0.008257652442552,0.401853581408049,0.122199838195494,0.0,0.0,0.0,0.003468496105631,0.223162377671874,0.000915841624177,0.0,0.107275342421001,0.035607486228608,0.149559969803306,0.028791188076998,0.065414919841896,0.084691287499893,0.338013525183442,0.132403069062973,0.000256867426949,1.294462,1.932,20.048,3.0
TX,EPA Region 6,Dallas,48113,48113007700,5140,30,1.09128043626394,1.64106632120805,0.060242631659678,0.012122208422349,0.018065666417756,0.761375445602922,0.088815693135029,0.021063355660901,0.318577562967302,0.036826535290801,0.199493552278227,0.078802112807382,0.294020422492646,0.173670824970371,0.174402773252424,0.00884303749179,0.40036866634998,0.121402658137662,0.0,0.0,0.0,0.003573744610037,0.179698758996069,0.001259892762244,0.0,0.107340037724264,0.030973916946429,0.145807874787852,0.029176752773313,0.064118767229533,0.084122551932604,0.338910287994826,0.133125760118202,0.000268368241201,1.294462,1.932,20.048,3.0
TX,EPA Region 6,Dallas,48113,48113007801,2088,30,0.968841575217127,1.60672718531313,0.058769247083477,0.011918425261817,0.017671099182532,0.925437177872846,0.104490654165838,0.025122239522814,0.389874122776878,0.044339018576174,0.24363457352996,0.07929439203817,0.29450418279045,0.17417006736507,0.174446967204509,0.008907162718575,0.402030267652486,0.119519884571818,0.0,0.0,0.0,0.003363391694906,0.145202274821461,0.001229722561768,0.0,0.106551280073544,0.025845405282538,0.145418022081945,0.02845498566874,0.064354485441708,0.080540831447449,0.341720873706972,0.131403914263494,0.000273693417741,1.294462,1.932,20.048,3.0
TX,EPA Region 6,Dallas,48113,48113007804,5005,30,0.865639972027964,1.5075209265658,0.056513131985612,0.011233589973825,0.016592139458451,0.761549241754897,0.085359890647318,0.021427303580871,0.342851689925703,0.037181235577714,0.223743630956066,0.078423920558845,0.294570995517325,0.173107851617214,0.177075468285964,0.0106281845447,0.398470800854183,0.119912619986828,0.0,0.0,0.0,0.003271048738156,0.118960509754751,0.001080729462027,0.0,0.106122627511765,0.017238058744804,0.144964316849017,0.02664786632429,0.06474969901133,0.084779500561494,0.342361993613629,0.133040465846966,0.000317617347985,1.294462,1.932,20.048,3.0
TX,EPA Region 6,Dallas,48113,48113007805,3261,30,1.01991737042604,1.54056382365302,0.057619635345952,0.011445069737429,0.016938337816477,0.744407555436781,0.084766909349105,0.021271755961752,0.338072518548527,0.037044074551389,0.224444582497516,0.079565606711267,0.296051854404527,0.173975573046347,0.175289751835879,0.010337301612655,0.400881843595285,0.119859623711857,0.0,0.0,0.0,0.003218536889697,0.118798843549789,0.001386178130014,0.0,0.105464187486449,0.018845331463673,0.144439687575172,0.026981343114655,0.064535419406866,0.081582144806332,0.341021909316683,0.132318037897599,0.00029055417364,1.294462,1.932,20.0479999999999,3.0
TX,EPA Region 6,Dallas,48113,48113007809,2269,30,1.07603908777052,1.59788721435634,0.056643062795269,0.012580815120985,0.017818343965724,0.77497208990184,0.087353249818504,0.021160937499371,0.306750510883253,0.038756636152282,0.196603618074734,0.077995897793516,0.281000011038989,0.169698509774624,0.176558166167311,0.00911771030991,0.406647799469649,0.117418545163939,0.0,0.0,0.0,0.003548488641172,0.107141208994893,0.000773043257295,0.0,0.102706512212921,0.025105387462318,0.148774588350234,0.028598364431129,0.061701493479,0.078881599724464,0.33366463375459,0.189559668463048,0.000315382052183,1.33077932767808,1.94294667254297,19.3792578228294,3.0
TX,EPA Region 6,Dallas,48113,48113007810,3953,30,0.873930492521601,1.44514793117877,0.050627155449397,0.011649569511436,0.015959817861304,0.768113792888949,0.081025925994176,0.021380878485393,0.310655019064669,0.039251052359202,0.153964997115771,0.070928510183744,0.264240293419128,0.158989147948859,0.171995392091064,0.009500706343976,0.395249076648214,0.112857983468202,0.0,0.0,0.0,0.003267713166318,0.096248868834256,0.00147321466649,0.0,0.098202902184697,0.023987149414963,0.148946836090172,0.027210510377178,0.05854273882487,0.082716687339753,0.316170087711786,0.221927356242386,0.00034826604338,1.35330701631747,1.94973690867695,18.9644361244624,3.0
TX,EPA Region 6,Dallas,48113,48113007811,4738,30,0.788393236614223,1.49279293602279,0.051745562396281,0.01247526317216,0.016873626649448,0.818276645624604,0.084688873142925,0.022552019472205,0.317828344051571,0.041506397904914,0.134505870507954,0.070537149766557,0.260825073998406,0.158453638283043,0.173937664124776,0.009737319572636,0.407005256146509,0.114217594623107,0.0,0.0,0.0,0.003495671053409,0.094893422305895,0.001196221927496,0.0,0.099476017017758,0.023970621222697,0.155024627560166,0.02791351899026,0.057354427177306,0.077538086729892,0.31339246485673,0.249175527057695,0.000374389791147,1.3674505,1.954,18.704,3.0
TX,EPA Region 6,Dallas,48113,48113007812,2909,30,0.965924471180183,1.5217205572992,0.055166312287346,0.011896125206181,0.017052094579402,0.778329220849858,0.085229723308784,0.021748783169736,0.329035918471708,0.038479976661259,0.191355191081571,0.07681335285304,0.283541498036305,0.168428823706475,0.177447488970448,0.010041155334542,0.402843817664547,0.118429691147816,0.0,0.0,0.0,0.003346854341846,0.111152425237266,0.001315614841501,0.0,0.104166125348217,0.020660710051493,0.14758049479457,0.027266728035231,0.061824397319954,0.079095656392452,0.333698782256299,0.171213924921959,0.00032057453037,1.31847368597503,1.93923753867308,19.6058521828807,3.0
TX,EPA Region 6,Dallas,48113,48113007815,4606,30,1.11354371588544,1.55758435002327,0.057785835211279,0.011681779189636,0.017335171084627,0.914267171130541,0.103236939496433,0.024848802266205,0.385539643362062,0.043759663050093,0.243791017225698,0.080537265540861,0.295736387857106,0.174565269980311,0.175529056302658,0.009513200978504,0.402231925740038,0.119181646137397,0.0,0.0,0.0,0.003346023067626,0.126270792739308,0.001084810441154,0.0,0.105604120960828,0.019949826744696,0.144569149892829,0.027799252033212,0.063744603146589,0.081911627503387,0.342419696380236,0.131051154001092,0.000282925022429,1.294462,1.932,20.048,3.0
TX,EPA Region 6,Dallas,48113,48113007818,6019,30,0.966926515947606,1.52175547998094,0.056527207311764,0.0114068206048,0.016993662938739,0.886419966398538,0.10048465028905,0.024222979466965,0.373348229364331,0.042812531970709,0.237256127872118,0.080482086244925,0.294830541913142,0.174195960275575,0.174165434662984,0.009358639336471,0.401147004275332,0.11886923298915,0.0,0.0,0.0,0.003481267281989,0.123035949100331,0.000816219904696,0.0,0.105063700749792,0.019886294610787,0.14394703258821,0.027943389465556,0.063459669225136,0.080574344400114,0.339008547425052,0.130939650401073,0.000280781475184,1.294462,1.932,20.048,3.0
TX,EPA Region 6,Dallas,48113,48113007819,2022,30,0.886725341403418,1.60702069286439,0.059553587642236,0.012061545506319,0.017877111549641,0.932135380992759,0.106094090902126,0.02550539254247,0.396730552413688,0.045082749547524,0.25207115203097,0.07990613466309,0.292390463222026,0.17271363140222,0.172591442991339,0.009280428552077,0.397851890832208,0.117867525574363,0.0,0.0,0.0,0.003489404939592,0.123616384811272,0.000768602052065,0.0,0.104772478818461,0.019943900778865,0.143517635432671,0.028012557072245,0.063248786182952,0.080764100007683,0.337875846097585,0.130644224951529,0.000280926205466,1.294462,1.932,20.048,3.0
TX,EPA Region 6,Dallas,48113,48113007820,5738,30,1.08999696787809,1.56103345082365,0.057973808388262,0.011782241419945,0.017504133269687,0.885459255989023,0.101089984097926,0.024101338474658,0.372477417666177,0.042795341166399,0.230705594531474,0.080247554981889,0.294542426216643,0.173960916311798,0.174937064305521,0.009409070694087,0.40135650242899,0.119310026883499,0.0,0.0,0.0,0.00352617990229,0.115855090688167,0.000790855528012,0.0,0.106191182713308,0.018808401390686,0.144810551077833,0.027642713532013,0.063667739963052,0.082928605748839,0.342384411012573,0.131849604144026,0.000279708429804,1.294462,1.932,20.048,3.0
TX,EPA Region 6,Dallas,48113,48113007821,4446,30,1.02737131147386,1.50039098914019,0.05572388444691,0.011247520871482,0.016725772233766,0.878771812228281,0.099014752345629,0.023883687004274,0.37168714495063,0.042211367629076,0.232252293301389,0.079293292732472,0.291510505003133,0.172243964990679,0.173052083141866,0.009288491194753,0.395944936098637,0.117547451958904,0.0,0.0,0.0,0.003462829074518,0.119153354060861,0.000864568627519,0.0,0.104306868243874,0.019176078270088,0.142876905174703,0.027440061466563,0.062931619232873,0.079718151478579,0.337746317486457,0.129750524908015,0.000279410140009,1.294462,1.932,20.048,3.0
TX,EPA Region 6,Dallas,48113,48113007822,1085,30,0.935799565697227,1.45045996755517,0.054006036485014,0.01091238080014,0.016176293342764,0.856731286908058,0.096567010230263,0.023225492415885,0.361680163170406,0.04116772039197,0.228150742800696,0.079083642189056,0.29281236994193,0.172988150285167,0.17274202456859,0.00912166077223,0.397856167999633,0.118346215621598,0.0,0.0,0.0,0.003391262710085,0.134078994673099,0.00115469498345,0.0,0.105032422088473,0.022316049997694,0.143997231616681,0.027912277322457,0.063713346343973,0.082551831767952,0.339149435446395,0.130509579353875,0.000280706038061,1.294462,1.932,20.048,3.0
TX,EPA Region 6,Dallas,48113,48113007823,1413,30,1.11000832746858,1.73885219524649,0.064151364524822,0.012839923728542,0.018832350608486,0.867806583457142,0.097187491080145,0.024284837314591,0.385633027121586,0.042429796055449,0.26552629724528,0.080793264194833,0.298481659349969,0.176064173386658,0.177005724859715,0.009925224255804,0.404678696248484,0.120104462919636,0.0,0.0,0.0,0.003372461008646,0.132272435000659,0.001403215855157,0.0,0.106606684470316,0.021680215348653,0.146498635552829,0.028026549102735,0.066101930936463,0.089308310761424,0.34610964446067,0.131906970696974,0.000288652882503,1.294462,1.932,20.048,3.0
TX,EPA Region 6,Dallas,48113,48113007824,1665,30,0.910568654628742,1.45230415330629,0.050051701030847,0.012025447102384,0.016239250573957,0.636234446214234,0.069538426656075,0.01752138009162,0.233421636033307,0.032483332780297,0.132517330187147,0.070639840455343,0.255709571565078,0.157249702362257,0.170728654896494,0.008898548216864,0.396693643838929,0.111160481080424,0.0,0.0,0.0,0.003410076753492,0.09580748903179,0.000799433941139,0.0,0.096909221824043,0.028556572155467,0.150655223837233,0.02794471721336,0.057329617763456,0.077426675709994,0.312891356433865,0.243977502149378,0.000357764697936,1.3674505,1.954,18.704,3.0
TX,EPA Region 6,Dallas,48113,48113007825,5429,30,0.801045174473637,1.45588712234598,0.050275137195517,0.012077906172729,0.016331169824207,0.772384932471737,0.081145644449328,0.0215972970956,0.300103880114173,0.040115649824941,0.134851968135825,0.070626412151981,0.258850489108317,0.158098067797293,0.172764901314179,0.009537924912248,0.403089534721819,0.113432679084801,0.0,0.0,0.0,0.003394146913843,0.097241842470206,0.001116852372986,0.0,0.098176340890307,0.026598347635591,0.153296245524768,0.027845310841277,0.057353791908728,0.075588067733395,0.312986651748503,0.246514090983807,0.000372990658934,1.3674505,1.954,18.704,3.0
TX,EPA Region 6,Dallas,48113,48113007826,350,30,1.0597788095997,1.48290852266922,0.05036994458902,0.01239578893214,0.016713518373946,0.613094864681282,0.066777431641568,0.016676429947256,0.216589010844138,0.030818710706966,0.132474422882462,0.071957419390706,0.260469790050514,0.159072773319517,0.17393449933798,0.009243344985977,0.406169713609965,0.113639478010102,0.0,0.0,0.0,0.003563654317949,0.094315673701748,0.00075180125862,0.0,0.098499934430594,0.028775440699446,0.153702970717354,0.028111810364135,0.057861334317485,0.074262932273691,0.315907138909709,0.247674266335837,0.000361648140641,1.3674505,1.954,18.704,3.0
TX,EPA Region 6,Dallas,48113,48113007827,2363,30,0.765575360684448,1.43165136260347,0.049859385249207,0.01197901223086,0.016247389911619,0.686145795428257,0.072878607994482,0.019072528841894,0.255704966876039,0.034914799982941,0.126806205331976,0.069974569379243,0.255848632185063,0.155963545720959,0.170591980208401,0.00925824237911,0.399024591099387,0.111559841376382,0.0,0.0,0.0,0.00341049647726,0.094233802680207,0.000855163983971,0.0,0.098351545229584,0.026260565137246,0.154025562688534,0.027942973955382,0.057123474968931,0.079828080019805,0.312796965683796,0.246433779535366,0.000366044269561,1.3674505,1.954,18.704,3.0
TX,EPA Region 6,Dallas,48113,48113007902,5081,30,0.926902279113325,1.49231107398198,0.051663627410516,0.01175015716731,0.016445920558982,0.674976093453548,0.073418601845297,0.018782864824741,0.267762874566271,0.034122981725874,0.18305996625132,0.077023652566938,0.258187028075791,0.160482128181393,0.162817659255793,0.008462421243945,0.383802060944566,0.109188559690866,0.0,0.0,0.0,0.003898380091909,0.101537476197145,0.000730693352037,0.0,0.094843971591624,0.022569527028636,0.144703617795664,0.029843184192287,0.057950812126486,0.076376870472207,0.313926056219874,0.182335580273912,0.00026866424273,1.33790163747358,1.95492580200747,19.1712430623892,3.0
TX,EPA Region 6,Dallas,48113,48113007903,1786,30,0.813085373834921,1.3609119867861,0.048058100707439,0.010882329460977,0.015570884069752,0.689208510237503,0.074356093926029,0.01900719573869,0.285008083600862,0.034547190582894,0.198002186242379,0.073913389639116,0.257036900892394,0.158617409002145,0.154800863535065,0.008264702924484,0.385923117456543,0.111271350226346,0.0,0.0,0.0,0.004066689110352,0.10843674884337,0.000697777420916,0.0,0.097259405834643,0.019068708684054,0.145511080128793,0.031340556076774,0.057382282524525,0.077754825787376,0.306620260286185,0.146913288165726,0.000229067230593,1.31496659126499,1.94148488241881,19.4780447928331,3.0
TX,EPA Region 6,Dallas,48113,48113007906,2469,30,0.936509606326357,1.62023880233151,0.05970432451618,0.012261870597056,0.018270363975832,0.915932311859738,0.104864710454226,0.025301787234739,0.394325791258541,0.045037245439441,0.253079007200186,0.079188492228686,0.293566465725802,0.173138636437067,0.172723290080816,0.009127695926799,0.401726139361966,0.120817473641066,0.0,0.0,0.0,0.003660526307676,0.140514595682282,0.000816773020062,0.0,0.106832368857477,0.025118821073271,0.144725691556075,0.029916132536588,0.063644452679817,0.082160076850601,0.33740269028762,0.13325759226635,0.000283048147395,1.294462,1.932,20.048,3.0
TX,EPA Region 6,Dallas,48113,48113007909,2049,30,0.900198124282777,1.46572001132692,0.054109638100804,0.011232524074603,0.016822150018562,0.811357337098262,0.092239881674913,0.022361097860084,0.349912096386228,0.039804610991271,0.23100032695907,0.079270079883565,0.284669734419816,0.172524608310145,0.172191351419357,0.009148392727182,0.404564079315596,0.121652066199834,0.0,0.0,0.0,0.003902818806049,0.131364076586069,0.000719038854975,0.0,0.107579176128422,0.023006819575428,0.144335767372461,0.030994116440671,0.063206804295423,0.082295570945697,0.335146758944486,0.135774139555136,0.000281276383692,1.294462,1.932,20.048,3.0
TX,EPA Region 6,Dallas,48113,48113007910,3202,30,0.871790621324573,1.52378876289625,0.056088345791834,0.011531693386968,0.017208329456355,0.87306786540212,0.098280323541863,0.024032020216362,0.370600820259079,0.042413739005601,0.239396380293191,0.080186681186825,0.289973480748745,0.173566565496335,0.173229071939975,0.009232720794334,0.401285417849077,0.120582207431246,0.0,0.0,0.0,0.003650765579729,0.128846030324109,0.000729807463088,0.0,0.106742664324979,0.021476957693327,0.145191479435783,0.029865653982482,0.064053592424861,0.080800347028034,0.339297092027061,0.132230222716831,0.000284368675215,1.294462,1.932,20.048,3.0
TX,EPA Region 6,Dallas,48113,48113007911,3136,30,0.900212014681403,1.70833478776313,0.063108557118796,0.012893007352582,0.019086978937043,1.00195581342074,0.11259399582752,0.027235681996975,0.423335540234426,0.048002768586945,0.268839566993187,0.080273179303759,0.294211431732999,0.173426600924168,0.173441428212257,0.009265823978473,0.399971660668378,0.119014748936306,0.0,0.0,0.0,0.003519636411565,0.128844800446945,0.000768780095705,0.0,0.105934914827912,0.021348665982445,0.145265652142456,0.028695096821355,0.064143036908187,0.084516366543605,0.341779948203398,0.132221083013515,0.000284249957766,1.294462,1.932,20.048,3.0
TX,EPA Region 6,Dallas,48113,48113007912,1818,30,0.89488667212268,1.64603220130147,0.060722491982197,0.012438253845306,0.018423334546667,0.966490412827801,0.108149274288436,0.02623505920052,0.406689049907932,0.04614341488899,0.258343137402102,0.080376323954171,0.295495527736994,0.17463027183718,0.174102141739607,0.009194767531079,0.402038482898024,0.120610510354749,0.0,0.0,0.0,0.003674936599735,0.131717475876112,0.000779249906008,0.0,0.105637119133335,0.022368362221294,0.144558896068646,0.029227610452554,0.063816270576666,0.0828763561979,0.339054559631676,0.1315111266267,0.000282904917555,1.294462,1.932,20.048,3.0
TX,EPA Region 6,Dallas,48113,48113007913,1860,30,0.885225864940522,1.33217555316438,0.045173276997702,0.010931896843603,0.014951948423166,0.635197406122466,0.06503184250342,0.017890277333851,0.258156336951002,0.033705507373673,0.184535037906719,0.070688432689845,0.24132593758119,0.15065699656798,0.144486900628333,0.007543532485066,0.376033131474766,0.105150186982304,0.0,0.0,0.0,0.004233104044472,0.110021242748044,0.000651403296448,0.0,0.091067625535773,0.020711906125668,0.148581709733679,0.03252949475557,0.054400317666378,0.075541338310892,0.289229567520359,0.161864336457296,0.00019950829303,1.33207531182845,1.94939892473118,19.0024827956989,3.0
TX,EPA Region 6,Dallas,48113,48113007914,2363,30,0.887580797781519,1.29813660062739,0.043064610258483,0.011264801569042,0.015237929147607,0.53521714222106,0.052806055765146,0.015439632343959,0.216950890818468,0.029001139139754,0.168316995858024,0.067748151026252,0.226881611574668,0.144134340975506,0.137938664313149,0.00719242133822,0.38301294968661,0.103451771485223,0.0,0.0,0.0,0.004865458764652,0.106247687733423,0.000628230600825,0.0,0.088129289634192,0.020382231425471,0.150616950245998,0.034360703325502,0.049878628491206,0.073979152063066,0.26977712908132,0.171630883145689,0.00018472753129,1.342022,1.954,18.726,3.0
TX,EPA Region 6,Dallas,48113,48113008000,6525,30,1.02058757090568,1.34014198729808,0.043945239471357,0.010209166304822,0.013681893502733,0.516533802868778,0.052882750298262,0.014702604880057,0.196260350915474,0.026788440325802,0.153368978948901,0.078352523949725,0.215997340196735,0.148504543814884,0.14529202565873,0.00782566434301,0.335286869973271,0.091024470443964,0.0,0.0,0.0,0.004224292184764,0.09811156522449,0.000676218449322,0.0,0.078964492077872,0.022316286439748,0.131895932431123,0.02979055665768,0.053022430157155,0.076269338838668,0.289113528661435,0.20703224297574,0.000221792362243,1.37914319241415,2.0235325670498,18.7023209195402,3.0
TX,EPA Region 6,Dallas,48113,48113008100,6265,30,1.05166965848648,1.40487806427886,0.045554311010812,0.009398524641785,0.012230393505072,0.541088312150426,0.05626139430515,0.0147960191498,0.194795693963156,0.026877102954204,0.149013431284138,0.088982460125586,0.211660592832661,0.144712261535413,0.150293807109049,0.00901137665907,0.284959599256647,0.077439185277153,0.0,0.0,0.0,0.003463309307544,0.086532819543021,0.000891793084805,0.0,0.069545525027685,0.020934120899261,0.112080656011701,0.024073728676438,0.055320731843843,0.075469434491645,0.306029553480938,0.229191810376791,0.000270930650101,1.4111115,2.084,18.682,3.0
TX,EPA Region 6,Dallas,48113,48113008200,3933,30,0.933159492900392,1.28913660227616,0.04221532448621,0.008804798055972,0.011503500940667,0.457984978701505,0.048424753271675,0.012620474720726,0.163961319192603,0.022651933798063,0.116552914118654,0.087449225533959,0.211867803602263,0.143717975695208,0.150392657280295,0.010040923389629,0.289782836908865,0.078909021927719,0.0,0.0,0.0,0.003415596934547,0.081297026077696,0.000969503454383,0.0,0.070644699154546,0.016997729664352,0.115769770383886,0.023846154738429,0.054549520686106,0.073711571842202,0.30435489380116,0.232024041868202,0.000290268996769,1.40944632074753,2.07904195270785,18.6828390541571,3.0
TX,EPA Region 6,Dallas,48113,48113008400,9859,30,0.932356295869698,1.31147886547959,0.043031721497217,0.00869202362988,0.011404077565267,0.474419961185555,0.048677947330138,0.013617833895549,0.187771254740475,0.024275844897812,0.188755308336118,0.089323829768598,0.196679763160742,0.14256505889512,0.144555423996224,0.009273795409324,0.270094985244113,0.07321639886017,0.0,0.0,0.0,0.003465721836318,0.08435499428175,0.001031563523948,0.0,0.069639950550379,0.023048917854835,0.109777449856122,0.024047957496742,0.054097945944243,0.068250478198105,0.296802772676328,0.225133368466297,0.00031677701383,1.4111115,2.084,18.682,3.0
TX,EPA Region 6,Dallas,48113,48113008500,4933,30,0.831478120756028,1.36628764423419,0.044342769241737,0.009031716173245,0.011864533349263,0.536578252122817,0.056581484615425,0.014691349986131,0.193525696684544,0.027155691564203,0.173663708966108,0.090325752768208,0.196056441316813,0.142491657806707,0.143167859000142,0.010144214120515,0.264765914599489,0.072225975782549,0.0,0.0,0.0,0.003532700770462,0.078593449429569,0.001188585499702,0.0,0.068696259852227,0.019377967474003,0.107504072466864,0.023651343545461,0.053926877521659,0.075939496019283,0.296938247003499,0.223315015435104,0.000336614527953,1.4111115,2.084,18.682,3.0
TX,EPA Region 6,Dallas,48113,48113008603,1237,30,1.17125154694488,1.27279875432719,0.047256898446316,0.008284014790075,0.012170109176478,0.535064910399637,0.060090545200575,0.015665682489709,0.249005928132405,0.027048374329666,0.344007003684983,0.090851766064121,0.232373020774074,0.150569827634685,0.147094414908144,0.011467908932429,0.291636079965525,0.086938194714303,0.0,0.0,0.0,0.00373529726283,0.125565043632297,0.001476405837227,0.0,0.083389807896864,0.027027413567276,0.112950861190129,0.034380710704327,0.056599124507472,0.067302518326996,0.299299488089119,0.165827890552072,0.000250097543869,1.29297208003242,2.05394341147939,18.726,3.0
TX,EPA Region 6,Dallas,48113,48113008604,3077,30,1.09181813596712,1.33062545485986,0.051238862266002,0.008145201053888,0.012202461776244,0.521130840366811,0.06113291758197,0.015339439211078,0.241705887612856,0.025141171271923,0.414626303400768,0.099007983173529,0.23473248047604,0.15589412240199,0.150555857363673,0.013229657993824,0.275875458946419,0.084947564047576,0.0,0.0,0.0,0.003583923383316,0.123690355743389,0.002059096952619,0.0,0.083791287784531,0.028238447983157,0.105349285133575,0.033856178879678,0.060104554590572,0.066961370232753,0.315838392302909,0.167686768809785,0.000270183808124,1.278221,2.084,18.726,3.0
TX,EPA Region 6,Dallas,48113,48113008701,4470,30,1.03401185329484,1.35624369892725,0.05195248594162,0.008269318359129,0.01229586338259,0.567950087395223,0.067494404197571,0.016052403591392,0.257889371606482,0.027705291281989,0.558300452943124,0.098472530787869,0.231507447220543,0.151940417291313,0.146854949735738,0.013975918927999,0.264142272535079,0.08119729375191,0.0,0.0,0.0,0.003438544352327,0.117552131323716,0.001910720400726,0.0,0.081209476615999,0.028671761725118,0.102466786760974,0.03284641170133,0.057836610307981,0.067500233593882,0.311096547744097,0.163091384582334,0.000296328082754,1.278221,2.084,18.726,3.0
