,id,geoid,households,below_poverty,hh_snap,hh_nowork
65475,1400000US48341950100,"Census Tract 9501, Moore County, Texas",780,72,40,10.8
65476,1400000US48341950200,"Census Tract 9502, Moore County, Texas",2141,230,99,14.5
65477,1400000US48341950300,"Census Tract 9503, Moore County, Texas",2401,238,108,9.0
65478,1400000US48341950400,"Census Tract 9504, Moore County, Texas",1411,197,187,9.9
65479,1400000US48343950100,"Census Tract 9501, Morris County, Texas",1759,290,213,15.7
65480,1400000US48343950200,"Census Tract 9502, Morris County, Texas",2349,351,325,21.1
65481,1400000US48343950300,"Census Tract 9503, Morris County, Texas",1009,298,306,13.4
65482,1400000US48345950100,"Census Tract 9501, Motley County, Texas",489,55,58,22.0
65483,1400000US48347950100,"Census Tract 9501, Nacogdoches County, Texas",1061,254,136,13.8
65484,1400000US48347950200,"Census Tract 9502, Nacogdoches County, Texas",1864,267,379,25.9
65485,1400000US48347950301,"Census Tract 9503.01, Nacogdoches County, Texas",2480,382,473,18.4
65486,1400000US48347950302,"Census Tract 9503.02, Nacogdoches County, Texas",2254,570,451,4.6
65487,1400000US48347950400,"Census Tract 9504, Nacogdoches County, Texas",3060,266,261,14.8
65488,1400000US48347950501,"Census Tract 9505.01, Nacogdoches County, Texas",1198,320,134,9.1
65489,1400000US48347950502,"Census Tract 9505.02, Nacogdoches County, Texas",2278,264,22,16.3
65490,1400000US48347950600,"Census Tract 9506, Nacogdoches County, Texas",1298,463,239,2.9
65491,1400000US48347950700,"Census Tract 9507, Nacogdoches County, Texas",1543,482,446,10.2
65492,1400000US48347950800,"Census Tract 9508, Nacogdoches County, Texas",1395,292,402,12.9
65493,1400000US48347950900,"Census Tract 9509, Nacogdoches County, Texas",945,377,292,25.3
65494,1400000US48347951000,"Census Tract 9510, Nacogdoches County, Texas",2451,1011,453,11.1
65495,1400000US48347951100,"Census Tract 9511, Nacogdoches County, Texas",1930,326,296,24.9
65496,1400000US48349970100,"Census Tract 9701, Navarro County, Texas",1240,138,154,13.6
65497,1400000US48349970200,"Census Tract 9702, Navarro County, Texas",2008,368,222,15.4
65498,1400000US48349970300,"Census Tract 9703, Navarro County, Texas",3039,518,430,15.6
65499,1400000US48349970400,"Census Tract 9704, Navarro County, Texas",1543,238,197,19.7
65500,1400000US48349970500,"Census Tract 9705, Navarro County, Texas",1490,159,301,17.2
65501,1400000US48349970600,"Census Tract 9706, Navarro County, Texas",1395,296,223,18.5
65502,1400000US48349970700,"Census Tract 9707, Navarro County, Texas",2306,371,394,19.2
65503,1400000US48349970800,"Census Tract 9708, Navarro County, Texas",530,171,77,16.0
65504,1400000US48349970900,"Census Tract 9709, Navarro County, Texas",2489,455,713,9.4
65505,1400000US48349971000,"Census Tract 9710, Navarro County, Texas",1298,218,227,23.7
65506,1400000US48351950100,"Census Tract 9501, Newton County, Texas",782,138,79,38.1
65507,1400000US48351950200,"Census Tract 9502, Newton County, Texas",2118,503,421,24.5
65508,1400000US48351950300,"Census Tract 9503, Newton County, Texas",1132,397,177,14.8
65509,1400000US48351950400,"Census Tract 9504, Newton County, Texas",1283,258,243,18.8
65510,1400000US48353950100,"Census Tract 9501, Nolan County, Texas",714,101,37,19.1
65511,1400000US48353950200,"Census Tract 9502, Nolan County, Texas",1545,171,152,9.9
65512,1400000US48353950300,"Census Tract 9503, Nolan County, Texas",698,184,182,18.9
65513,1400000US48353950400,"Census Tract 9504, Nolan County, Texas",1379,274,271,18.1
65514,1400000US48353950500,"Census Tract 9505, Nolan County, Texas",1071,109,29,26.1
65515,1400000US48355000500,"Census Tract 5, Nueces County, Texas",491,147,214,4.8
65516,1400000US48355000600,"Census Tract 6, Nueces County, Texas",2154,284,527,11.2
65517,1400000US48355000700,"Census Tract 7, Nueces County, Texas",1725,498,675,16.7
65518,1400000US48355000800,"Census Tract 8, Nueces County, Texas",1143,207,272,14.4
65519,1400000US48355000900,"Census Tract 9, Nueces County, Texas",1611,416,475,12.1
65520,1400000US48355001000,"Census Tract 10, Nueces County, Texas",1253,402,451,16.5
65521,1400000US48355001100,"Census Tract 11, Nueces County, Texas",637,336,349,12.8
65522,1400000US48355001200,"Census Tract 12, Nueces County, Texas",1786,394,538,24.5
65523,1400000US48355001300,"Census Tract 13, Nueces County, Texas",1448,462,530,16.3
65524,1400000US48355001400,"Census Tract 14, Nueces County, Texas",1965,158,181,11.4
65525,1400000US48355001500,"Census Tract 15, Nueces County, Texas",1859,850,917,26.3
65526,1400000US48355001601,"Census Tract 16.01, Nueces County, Texas",1608,500,474,16.8
65527,1400000US48355001602,"Census Tract 16.02, Nueces County, Texas",1208,215,411,31.0
65528,1400000US48355001701,"Census Tract 17.01, Nueces County, Texas",2219,536,701,26.6
65529,1400000US48355001702,"Census Tract 17.02, Nueces County, Texas",515,108,158,25.1
65530,1400000US48355001801,"Census Tract 18.01, Nueces County, Texas",2033,479,569,18.7
65531,1400000US48355001802,"Census Tract 18.02, Nueces County, Texas",760,43,101,3.4
65532,1400000US48355001902,"Census Tract 19.02, Nueces County, Texas",2759,482,485,12.3
65533,1400000US48355001903,"Census Tract 19.03, Nueces County, Texas",1148,190,325,21.6
65534,1400000US48355001904,"Census Tract 19.04, Nueces County, Texas",1312,392,454,19.9
65535,1400000US48355002001,"Census Tract 20.01, Nueces County, Texas",1520,330,435,11.1
65536,1400000US48355002002,"Census Tract 20.02, Nueces County, Texas",1252,274,406,8.4
65537,1400000US48355002101,"Census Tract 21.01, Nueces County, Texas",1519,218,257,9.8
65538,1400000US48355002102,"Census Tract 21.02, Nueces County, Texas",1429,113,59,13.5
65539,1400000US48355002200,"Census Tract 22, Nueces County, Texas",2093,541,555,18.8
65540,1400000US48355002301,"Census Tract 23.01, Nueces County, Texas",1412,195,268,14.5
65541,1400000US48355002303,"Census Tract 23.03, Nueces County, Texas",1578,168,247,19.5
65542,1400000US48355002304,"Census Tract 23.04, Nueces County, Texas",2081,256,302,8.2
65543,1400000US48355002400,"Census Tract 24, Nueces County, Texas",2275,392,459,16.8
65544,1400000US48355002500,"Census Tract 25, Nueces County, Texas",1609,105,109,10.4
65545,1400000US48355002601,"Census Tract 26.01, Nueces County, Texas",1265,202,117,9.8
65546,1400000US48355002602,"Census Tract 26.02, Nueces County, Texas",694,122,69,16.8
65547,1400000US48355002603,"Census Tract 26.03, Nueces County, Texas",1285,245,249,14.5
65548,1400000US48355002703,"Census Tract 27.03, Nueces County, Texas",1969,243,244,10.9
65549,1400000US48355002704,"Census Tract 27.04, Nueces County, Texas",2995,1106,214,13.7
65550,1400000US48355002705,"Census Tract 27.05, Nueces County, Texas",2027,287,202,27.9
65551,1400000US48355002706,"Census Tract 27.06, Nueces County, Texas",0,0,0,-
65552,1400000US48355002900,"Census Tract 29, Nueces County, Texas",233,8,8,0.0
65553,1400000US48355003001,"Census Tract 30.01, Nueces County, Texas",2296,421,321,8.1
65554,1400000US48355003002,"Census Tract 30.02, Nueces County, Texas",1638,386,348,14.5
65555,1400000US48355003101,"Census Tract 31.01, Nueces County, Texas",2016,166,169,22.7
65556,1400000US48355003102,"Census Tract 31.02, Nueces County, Texas",1968,285,148,13.3
65557,1400000US48355003202,"Census Tract 32.02, Nueces County, Texas",2276,228,200,7.5
65558,1400000US48355003203,"Census Tract 32.03, Nueces County, Texas",2430,547,424,10.9
65559,1400000US48355003204,"Census Tract 32.04, Nueces County, Texas",1805,79,55,13.3
65560,1400000US48355003303,"Census Tract 33.03, Nueces County, Texas",450,123,62,11.1
65561,1400000US48355003304,"Census Tract 33.04, Nueces County, Texas",2576,295,248,7.9
65562,1400000US48355003305,"Census Tract 33.05, Nueces County, Texas",1781,583,545,14.5
65563,1400000US48355003306,"Census Tract 33.06, Nueces County, Texas",2091,354,167,16.8
65564,1400000US48355003401,"Census Tract 34.01, Nueces County, Texas",1489,363,192,15.5
65565,1400000US48355003402,"Census Tract 34.02, Nueces County, Texas",2243,402,426,20.4
65566,1400000US48355003500,"Census Tract 35, Nueces County, Texas",733,105,152,11.5
65567,1400000US48355003601,"Census Tract 36.01, Nueces County, Texas",2083,221,180,10.7
65568,1400000US48355003602,"Census Tract 36.02, Nueces County, Texas",2163,156,112,9.0
65569,1400000US48355003603,"Census Tract 36.03, Nueces County, Texas",1581,188,258,9.0
65570,1400000US48355003700,"Census Tract 37, Nueces County, Texas",1214,215,150,9.9
65571,1400000US48355005102,"Census Tract 51.02, Nueces County, Texas",1930,315,200,20.3
65572,1400000US48355005404,"Census Tract 54.04, Nueces County, Texas",1759,67,32,8.6
65573,1400000US48355005406,"Census Tract 54.06, Nueces County, Texas",1128,75,106,5.5
65574,1400000US48355005407,"Census Tract 54.07, Nueces County, Texas",933,29,98,5.9
65575,1400000US48355005408,"Census Tract 54.08, Nueces County, Texas",1906,130,238,9.4
65576,1400000US48355005409,"Census Tract 54.09, Nueces County, Texas",1302,41,77,14.4
65577,1400000US48355005410,"Census Tract 54.10, Nueces County, Texas",1403,48,173,11.7
65578,1400000US48355005411,"Census Tract 54.11, Nueces County, Texas",1690,226,111,11.7
65579,1400000US48355005412,"Census Tract 54.12, Nueces County, Texas",1809,112,125,5.9
65580,1400000US48355005413,"Census Tract 54.13, Nueces County, Texas",1267,162,53,3.0
65581,1400000US48355005414,"Census Tract 54.14, Nueces County, Texas",1164,40,42,5.0
65582,1400000US48355005415,"Census Tract 54.15, Nueces County, Texas",2105,170,159,10.7
65583,1400000US48355005416,"Census Tract 54.16, Nueces County, Texas",1263,40,18,10.4
65584,1400000US48355005417,"Census Tract 54.17, Nueces County, Texas",1974,66,78,6.4
65585,1400000US48355005601,"Census Tract 56.01, Nueces County, Texas",2129,532,596,25.1
65586,1400000US48355005602,"Census Tract 56.02, Nueces County, Texas",2062,840,769,26.1
65587,1400000US48355005801,"Census Tract 58.01, Nueces County, Texas",2395,114,93,8.6
65588,1400000US48355005802,"Census Tract 58.02, Nueces County, Texas",2265,238,154,15.2
65589,1400000US48355005900,"Census Tract 59, Nueces County, Texas",933,225,117,13.6
65590,1400000US48355006000,"Census Tract 60, Nueces County, Texas",738,80,170,24.6
65591,1400000US48355006100,"Census Tract 61, Nueces County, Texas",1259,262,259,26.3
65592,1400000US48355006200,"Census Tract 62, Nueces County, Texas",4383,206,26,10.3
65593,1400000US48355006300,"Census Tract 63, Nueces County, Texas",983,270,229,9.8
65594,1400000US48355006400,"Census Tract 64, Nueces County, Texas",965,341,327,33.8
65595,1400000US48355980000,"Census Tract 9800, Nueces County, Texas",3,0,0,0.0
65596,1400000US48355990000,"Census Tract 9900, Nueces County, Texas",0,0,0,-
65597,1400000US48357950100,"Census Tract 9501, Ochiltree County, Texas",518,52,44,10.9
65598,1400000US48357950300,"Census Tract 9503, Ochiltree County, Texas",1202,186,222,6.7
65599,1400000US48357950400,"Census Tract 9504, Ochiltree County, Texas",1763,246,160,9.7
65600,1400000US48359950100,"Census Tract 9501, Oldham County, Texas",594,47,25,8.6
65601,1400000US48361020200,"Census Tract 202, Orange County, Texas",1575,407,367,13.8
65602,1400000US48361020300,"Census Tract 203, Orange County, Texas",1083,311,301,23.9
65603,1400000US48361020500,"Census Tract 205, Orange County, Texas",1243,169,244,12.7
65604,1400000US48361020700,"Census Tract 207, Orange County, Texas",2011,438,424,21.4
65605,1400000US48361020800,"Census Tract 208, Orange County, Texas",758,95,125,25.0
65606,1400000US48361020900,"Census Tract 209, Orange County, Texas",1620,262,406,16.1
65607,1400000US48361021000,"Census Tract 210, Orange County, Texas",915,137,151,15.9
65608,1400000US48361021100,"Census Tract 211, Orange County, Texas",695,129,110,19.2
65609,1400000US48361021200,"Census Tract 212, Orange County, Texas",1700,117,185,12.5
65610,1400000US48361021300,"Census Tract 213, Orange County, Texas",2206,214,269,15.8
65611,1400000US48361021400,"Census Tract 214, Orange County, Texas",1500,197,190,15.9
65612,1400000US48361021501,"Census Tract 215.01, Orange County, Texas",769,99,81,20.3
65613,1400000US48361021502,"Census Tract 215.02, Orange County, Texas",2796,314,221,23.1
65614,1400000US48361021600,"Census Tract 216, Orange County, Texas",1323,120,126,21.7
65615,1400000US48361021700,"Census Tract 217, Orange County, Texas",704,35,68,17.1
65616,1400000US48361021800,"Census Tract 218, Orange County, Texas",905,88,84,11.7
65617,1400000US48361021900,"Census Tract 219, Orange County, Texas",2669,519,355,16.4
65618,1400000US48361022000,"Census Tract 220, Orange County, Texas",1385,240,242,10.0
65619,1400000US48361022200,"Census Tract 222, Orange County, Texas",1448,123,125,12.9
65620,1400000US48361022300,"Census Tract 223, Orange County, Texas",2494,85,182,19.0
65621,1400000US48361022400,"Census Tract 224, Orange County, Texas",1895,91,140,7.7
65622,1400000US48363000100,"Census Tract 1, Palo Pinto County, Texas",1126,119,26,22.1
65623,1400000US48363000200,"Census Tract 2, Palo Pinto County, Texas",867,127,58,27.9
65624,1400000US48363000300,"Census Tract 3, Palo Pinto County, Texas",1579,84,65,24.3
65625,1400000US48363000400,"Census Tract 4, Palo Pinto County, Texas",1819,258,79,20.0
65626,1400000US48363000500,"Census Tract 5, Palo Pinto County, Texas",683,82,101,17.1
65627,1400000US48363000600,"Census Tract 6, Palo Pinto County, Texas",1283,260,325,10.5
65628,1400000US48363000700,"Census Tract 7, Palo Pinto County, Texas",1090,109,119,18.5
65629,1400000US48363000800,"Census Tract 8, Palo Pinto County, Texas",1118,337,256,20.4
65630,1400000US48363000900,"Census Tract 9, Palo Pinto County, Texas",690,181,180,23.7
65631,1400000US48365950100,"Census Tract 9501, Panola County, Texas",1723,313,251,22.3
65632,1400000US48365950200,"Census Tract 9502, Panola County, Texas",1223,206,177,18.6
65633,1400000US48365950300,"Census Tract 9503, Panola County, Texas",1545,179,170,23.2
65634,1400000US48365950400,"Census Tract 9504, Panola County, Texas",2314,321,346,19.9
65635,1400000US48365950500,"Census Tract 9505, Panola County, Texas",1062,89,45,16.5
65636,1400000US48365950600,"Census Tract 9506, Panola County, Texas",770,87,63,20.8
65637,1400000US48367140101,"Census Tract 1401.01, Parker County, Texas",1607,193,200,11.0
65638,1400000US48367140102,"Census Tract 1401.02, Parker County, Texas",1726,210,207,10.1
65639,1400000US48367140200,"Census Tract 1402, Parker County, Texas",2973,529,534,22.8
65640,1400000US48367140300,"Census Tract 1403, Parker County, Texas",2293,274,89,11.1
65641,1400000US48367140403,"Census Tract 1404.03, Parker County, Texas",2330,366,230,17.9
65642,1400000US48367140405,"Census Tract 1404.05, Parker County, Texas",2364,313,369,16.5
65643,1400000US48367140407,"Census Tract 1404.07, Parker County, Texas",3598,118,161,13.9
65644,1400000US48367140408,"Census Tract 1404.08, Parker County, Texas",1646,118,171,13.2
65645,1400000US48367140409,"Census Tract 1404.09, Parker County, Texas",1032,142,180,11.2
65646,1400000US48367140410,"Census Tract 1404.10, Parker County, Texas",1178,123,124,8.8
65647,1400000US48367140411,"Census Tract 1404.11, Parker County, Texas",1602,140,84,19.0
65648,1400000US48367140501,"Census Tract 1405.01, Parker County, Texas",2795,311,121,11.3
65649,1400000US48367140502,"Census Tract 1405.02, Parker County, Texas",1603,152,85,20.5
65650,1400000US48367140601,"Census Tract 1406.01, Parker County, Texas",2482,232,146,13.3
65651,1400000US48367140602,"Census Tract 1406.02, Parker County, Texas",3358,225,104,13.8
65652,1400000US48367140703,"Census Tract 1407.03, Parker County, Texas",2593,112,39,12.5
65653,1400000US48367140704,"Census Tract 1407.04, Parker County, Texas",2973,72,96,7.1
65654,1400000US48367140705,"Census Tract 1407.05, Parker County, Texas",3001,240,183,19.3
65655,1400000US48367140706,"Census Tract 1407.06, Parker County, Texas",3109,55,53,12.7
65656,1400000US48369950200,"Census Tract 9502, Parmer County, Texas",1602,257,197,10.5
65657,1400000US48369950300,"Census Tract 9503, Parmer County, Texas",1601,244,115,10.6
65658,1400000US48371950100,"Census Tract 9501, Pecos County, Texas",738,73,44,3.3
65659,1400000US48371950300,"Census Tract 9503, Pecos County, Texas",1255,311,183,14.5
65660,1400000US48371950400,"Census Tract 9504, Pecos County, Texas",1486,140,98,14.9
65661,1400000US48371950500,"Census Tract 9505, Pecos County, Texas",1177,202,66,12.0
65662,1400000US48373210101,"Census Tract 2101.01, Polk County, Texas",2256,265,207,23.8
65663,1400000US48373210102,"Census Tract 2101.02, Polk County, Texas",2625,388,455,16.1
65664,1400000US48373210203,"Census Tract 2102.03, Polk County, Texas",1138,216,323,21.8
65665,1400000US48373210204,"Census Tract 2102.04, Polk County, Texas",1948,339,214,24.6
65666,1400000US48373210205,"Census Tract 2102.05, Polk County, Texas",1226,265,150,32.9
65667,1400000US48373210206,"Census Tract 2102.06, Polk County, Texas",1551,181,153,43.7
65668,1400000US48373210301,"Census Tract 2103.01, Polk County, Texas",1567,278,189,28.4
65669,1400000US48373210302,"Census Tract 2103.02, Polk County, Texas",1735,383,454,19.4
65670,1400000US48373210400,"Census Tract 2104, Polk County, Texas",2134,559,446,14.1
65671,1400000US48373210500,"Census Tract 2105, Polk County, Texas",1853,331,345,17.0
65672,1400000US48375010100,"Census Tract 101, Potter County, Texas",931,145,123,8.1
65673,1400000US48375010200,"Census Tract 102, Potter County, Texas",792,37,56,11.4
65674,1400000US48375010300,"Census Tract 103, Potter County, Texas",726,173,130,11.1
65675,1400000US48375010400,"Census Tract 104, Potter County, Texas",1427,121,35,15.3
65676,1400000US48375010600,"Census Tract 106, Potter County, Texas",715,173,138,7.9
65677,1400000US48375010700,"Census Tract 107, Potter County, Texas",1279,224,146,6.8
65678,1400000US48375011000,"Census Tract 110, Potter County, Texas",834,263,134,15.6
65679,1400000US48375011500,"Census Tract 115, Potter County, Texas",1996,233,195,6.1
65680,1400000US48375011600,"Census Tract 116, Potter County, Texas",1863,369,448,9.7
65681,1400000US48375011700,"Census Tract 117, Potter County, Texas",2119,427,312,8.4
65682,1400000US48375011800,"Census Tract 118, Potter County, Texas",1711,207,175,8.8
65683,1400000US48375011900,"Census Tract 119, Potter County, Texas",1259,346,244,13.8
65684,1400000US48375012000,"Census Tract 120, Potter County, Texas",722,283,177,9.1
65685,1400000US48375012200,"Census Tract 122, Potter County, Texas",1239,338,156,11.3
65686,1400000US48375012600,"Census Tract 126, Potter County, Texas",910,284,156,16.4
65687,1400000US48375012800,"Census Tract 128, Potter County, Texas",1618,433,444,9.9
65688,1400000US48375013000,"Census Tract 130, Potter County, Texas",597,184,225,23.0
65689,1400000US48375013200,"Census Tract 132, Potter County, Texas",687,82,51,26.3
65690,1400000US48375013300,"Census Tract 133, Potter County, Texas",2092,59,0,16.9
65691,1400000US48375013400,"Census Tract 134, Potter County, Texas",1071,94,84,14.7
65692,1400000US48375013900,"Census Tract 139, Potter County, Texas",1320,172,255,8.6
65693,1400000US48375014100,"Census Tract 141, Potter County, Texas",959,227,116,20.3
65694,1400000US48375014300,"Census Tract 143, Potter County, Texas",2306,167,95,22.7
65695,1400000US48375014401,"Census Tract 144.01, Potter County, Texas",728,79,80,7.0
65696,1400000US48375014500,"Census Tract 145, Potter County, Texas",2014,319,284,8.0
65697,1400000US48375014700,"Census Tract 147, Potter County, Texas",2233,328,299,5.7
65698,1400000US48375014800,"Census Tract 148, Potter County, Texas",855,373,261,9.4
65699,1400000US48375014900,"Census Tract 149, Potter County, Texas",1900,513,383,6.9
65700,1400000US48375015000,"Census Tract 150, Potter County, Texas",2527,733,748,11.7
65701,1400000US48375015100,"Census Tract 151, Potter County, Texas",1013,127,108,12.3
65702,1400000US48375015200,"Census Tract 152, Potter County, Texas",1140,255,211,23.2
65703,1400000US48375015300,"Census Tract 153, Potter County, Texas",1875,581,494,7.2
65704,1400000US48375015400,"Census Tract 154, Potter County, Texas",922,347,163,12.9
65705,1400000US48375980000,"Census Tract 9800, Potter County, Texas",0,0,0,-
65706,1400000US48377950100,"Census Tract 9501, Presidio County, Texas",995,129,104,12.3
65707,1400000US48377950200,"Census Tract 9502, Presidio County, Texas",1548,816,697,37.6
65708,1400000US48379950100,"Census Tract 9501, Rains County, Texas",2520,288,217,32.8
65709,1400000US48379950200,"Census Tract 9502, Rains County, Texas",1810,247,265,23.3
65710,1400000US48381020100,"Census Tract 201, Randall County, Texas",855,54,13,16.7
65711,1400000US48381020200,"Census Tract 202, Randall County, Texas",872,64,23,8.9
65712,1400000US48381020300,"Census Tract 203, Randall County, Texas",857,120,142,11.6
65713,1400000US48381020400,"Census Tract 204, Randall County, Texas",742,11,5,12.3
65714,1400000US48381020500,"Census Tract 205, Randall County, Texas",1412,180,148,8.3
65715,1400000US48381020600,"Census Tract 206, Randall County, Texas",1387,112,98,14.8
65716,1400000US48381020800,"Census Tract 208, Randall County, Texas",2109,210,336,6.2
65717,1400000US48381020900,"Census Tract 209, Randall County, Texas",1070,175,175,8.3
65718,1400000US48381021000,"Census Tract 210, Randall County, Texas",925,60,47,11.0
65719,1400000US48381021101,"Census Tract 211.01, Randall County, Texas",1781,133,126,8.8
65720,1400000US48381021102,"Census Tract 211.02, Randall County, Texas",1156,327,224,17.2
65721,1400000US48381021200,"Census Tract 212, Randall County, Texas",2006,176,241,14.8
65722,1400000US48381021300,"Census Tract 213, Randall County, Texas",2153,118,162,9.1
65723,1400000US48381021500,"Census Tract 215, Randall County, Texas",1845,74,27,12.5
65724,1400000US48381021602,"Census Tract 216.02, Randall County, Texas",1986,164,90,13.5
65725,1400000US48381021603,"Census Tract 216.03, Randall County, Texas",730,4,7,9.3
65726,1400000US48381021604,"Census Tract 216.04, Randall County, Texas",1725,78,14,19.0
65727,1400000US48381021605,"Census Tract 216.05, Randall County, Texas",774,24,41,10.0
65728,1400000US48381021606,"Census Tract 216.06, Randall County, Texas",1903,98,30,15.5
65729,1400000US48381021608,"Census Tract 216.08, Randall County, Texas",3668,177,14,12.7
65730,1400000US48381021609,"Census Tract 216.09, Randall County, Texas",2054,73,14,7.2
65731,1400000US48381021702,"Census Tract 217.02, Randall County, Texas",1805,101,22,17.1
65732,1400000US48381021703,"Census Tract 217.03, Randall County, Texas",1943,103,332,9.0
65733,1400000US48381021704,"Census Tract 217.04, Randall County, Texas",2893,100,62,6.5
65734,1400000US48381021801,"Census Tract 218.01, Randall County, Texas",2466,496,382,6.8
65735,1400000US48381021802,"Census Tract 218.02, Randall County, Texas",1809,394,127,14.7
65736,1400000US48381021900,"Census Tract 219, Randall County, Texas",1920,76,39,8.8
65737,1400000US48381022001,"Census Tract 220.01, Randall County, Texas",2283,88,39,7.0
65738,1400000US48381022002,"Census Tract 220.02, Randall County, Texas",2260,136,215,15.7
65739,1400000US48383950100,"Census Tract 9501, Reagan County, Texas",1084,83,37,9.7
65740,1400000US48385950100,"Census Tract 9501, Real County, Texas",1126,234,126,35.9
65741,1400000US48387950100,"Census Tract 9501, Red River County, Texas",1028,179,92,26.4
65742,1400000US48387950500,"Census Tract 9505, Red River County, Texas",1906,485,170,24.3
65743,1400000US48387950600,"Census Tract 9506, Red River County, Texas",1065,188,145,20.3
65744,1400000US48387950700,"Census Tract 9507, Red River County, Texas",964,164,142,24.5
65745,1400000US48389950100,"Census Tract 9501, Reeves County, Texas",617,176,112,27.7
65746,1400000US48389950200,"Census Tract 9502, Reeves County, Texas",732,195,162,14.8
65747,1400000US48389950300,"Census Tract 9503, Reeves County, Texas",483,28,39,12.5
65748,1400000US48389950400,"Census Tract 9504, Reeves County, Texas",1261,156,82,17.1
65749,1400000US48389950500,"Census Tract 9505, Reeves County, Texas",425,109,47,6.0
65750,1400000US48391950200,"Census Tract 9502, Refugio County, Texas",1203,218,216,12.6
65751,1400000US48391950400,"Census Tract 9504, Refugio County, Texas",1344,197,132,23.0
65752,1400000US48393950100,"Census Tract 9501, Roberts County, Texas",301,24,8,23.1
65753,1400000US48395960100,"Census Tract 9601, Robertson County, Texas",782,221,141,14.4
65754,1400000US48395960200,"Census Tract 9602, Robertson County, Texas",654,137,223,23.1
65755,1400000US48395960300,"Census Tract 9603, Robertson County, Texas",1846,198,133,21.0
65756,1400000US48395960400,"Census Tract 9604, Robertson County, Texas",1220,115,124,11.3
65757,1400000US48395960500,"Census Tract 9605, Robertson County, Texas",1942,366,496,7.9
65758,1400000US48397040101,"Census Tract 401.01, Rockwall County, Texas",2203,12,36,14.6
65759,1400000US48397040102,"Census Tract 401.02, Rockwall County, Texas",2442,222,116,7.5
65760,1400000US48397040200,"Census Tract 402, Rockwall County, Texas",2412,19,26,6.6
65761,1400000US48397040301,"Census Tract 403.01, Rockwall County, Texas",2099,148,87,11.0
65762,1400000US48397040302,"Census Tract 403.02, Rockwall County, Texas",3817,390,166,13.7
65763,1400000US48397040401,"Census Tract 404.01, Rockwall County, Texas",4210,119,91,6.9
65764,1400000US48397040402,"Census Tract 404.02, Rockwall County, Texas",4329,187,227,9.1
65765,1400000US48397040503,"Census Tract 405.03, Rockwall County, Texas",1943,177,93,4.7
65766,1400000US48397040504,"Census Tract 405.04, Rockwall County, Texas",2944,91,48,10.2
65767,1400000US48397040505,"Census Tract 405.05, Rockwall County, Texas",3649,152,101,5.7
65768,1400000US48397040506,"Census Tract 405.06, Rockwall County, Texas",2984,118,18,15.5
65769,1400000US48399950100,"Census Tract 9501, Runnels County, Texas",547,33,17,19.6
65770,1400000US48399950200,"Census Tract 9502, Runnels County, Texas",902,251,208,19.5
65771,1400000US48399950500,"Census Tract 9505, Runnels County, Texas",683,51,13,14.4
65772,1400000US48399950600,"Census Tract 9506, Runnels County, Texas",1764,249,186,24.2
65773,1400000US48401950100,"Census Tract 9501, Rusk County, Texas",2215,300,229,14.8
65774,1400000US48401950200,"Census Tract 9502, Rusk County, Texas",1257,78,104,13.2
65775,1400000US48401950300,"Census Tract 9503, Rusk County, Texas",2221,172,88,13.2
65776,1400000US48401950400,"Census Tract 9504, Rusk County, Texas",1787,277,308,15.7
65777,1400000US48401950501,"Census Tract 9505.01, Rusk County, Texas",1945,374,286,25.8
65778,1400000US48401950502,"Census Tract 9505.02, Rusk County, Texas",913,118,59,13.4
65779,1400000US48401950600,"Census Tract 9506, Rusk County, Texas",976,39,111,14.1
65780,1400000US48401950700,"Census Tract 9507, Rusk County, Texas",1117,211,125,13.3
65781,1400000US48401950800,"Census Tract 9508, Rusk County, Texas",1474,161,203,5.2
65782,1400000US48401950900,"Census Tract 9509, Rusk County, Texas",1185,188,151,10.9
65783,1400000US48401951000,"Census Tract 9510, Rusk County, Texas",894,203,143,10.5
65784,1400000US48401951100,"Census Tract 9511, Rusk County, Texas",1096,145,160,22.9
65785,1400000US48401951200,"Census Tract 9512, Rusk County, Texas",1028,162,167,25.9
65786,1400000US48403950100,"Census Tract 9501, Sabine County, Texas",994,157,88,37.4
65787,1400000US48403950200,"Census Tract 9502, Sabine County, Texas",1244,302,172,19.7
65788,1400000US48403950300,"Census Tract 9503, Sabine County, Texas",2073,323,220,39.2
65789,1400000US48405950100,"Census Tract 9501, San Augustine County, Texas",1172,246,191,25.4
65790,1400000US48405950200,"Census Tract 9502, San Augustine County, Texas",1150,299,241,18.4
65791,1400000US48405950300,"Census Tract 9503, San Augustine County, Texas",1129,259,117,40.7
65792,1400000US48407200101,"Census Tract 2001.01, San Jacinto County, Texas",2198,383,500,20.9
65793,1400000US48407200102,"Census Tract 2001.02, San Jacinto County, Texas",3628,452,364,14.7
65794,1400000US48407200200,"Census Tract 2002, San Jacinto County, Texas",2021,294,363,25.5
65795,1400000US48407200300,"Census Tract 2003, San Jacinto County, Texas",2196,303,294,36.8
65796,1400000US48409010201,"Census Tract 102.01, San Patricio County, Texas",1387,247,231,20.8
65797,1400000US48409010202,"Census Tract 102.02, San Patricio County, Texas",1717,340,309,17.6
65798,1400000US48409010301,"Census Tract 103.01, San Patricio County, Texas",1632,182,186,11.2
65799,1400000US48409010302,"Census Tract 103.02, San Patricio County, Texas",1657,124,155,12.6
65800,1400000US48409010500,"Census Tract 105, San Patricio County, Texas",630,86,91,11.1
